"book_id","authors","original_publication_year","title","language_code","small_image_url","price","description"
7476,Robert A. Heinlein,1956,Double Star,eng,https://images.gr-assets.com/books/1327984434s/175324.jpg,9.59,A twenty-second-century actor is taken to Mars to assume the identity of a prominent Earthman who has disappeared
7477,Alex Kava,2000,"A Perfect Evil (Maggie O'Dell, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,14,"Hardened New Orleans homicide detective Guy Gautreaux must save Jilly Gable, who falls victim to the evil machinations of the wife of a New Orleans antiques dealer and loan shark who claims to be her mother."
7480,Steven Pinker,2010,The Better Angels of Our Nature: Why Violence Has Declined,eng,https://images.gr-assets.com/books/1311281857s/11107244.jpg,17.96,"A controversial history of violence argues that today's world is the most peaceful time in human existence, drawing on psychological insights into intrinsic values that are causing people to condemn violence as an acceptable measure."
7481,"A.A. Milne, Ernest H. Shepard",1924,"When We Were Very Young (Winnie-the-Pooh, #3)",en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,24.45,"Celebrate the 90th birthday of one of the world's most beloved icons of children's literature, Winnie-the-Pooh! Whether you’re six, sixty-six, or anywhere in between, this enchanting collection of verses about Christopher Robin and, of course, Winnie-the-Pooh, will enchant. Filled with gentle humor and playful rhythms, Now We Are Six contains some of the best-loved poems for children. Between its pages, readers will delight in the always accessible, sun-filled realm of the imagination, perfectly rendered in Ernest Shepard’s beautiful illustrations. The essential book for that all-important birthday, Now We Are Six is a classic in its own right, treasured by every new generation of readers."
7482,M.O. Walsh,2015,My Sunshine Away,eng,https://images.gr-assets.com/books/1412528921s/22367526.jpg,16.78,"Maybe: A simple yet powerful mindset for coping with stress and worry Allison Carmen spent many years fighting a powerful addiction. It wasn’t drugs, alcohol or fame. It was an addiction to certainty. If she didn’t know what the future would bring – and who does? – she felt anxious and afraid. This decades-long struggle followed her through college, marriage, parenthood, and a successful law career. While everything seemed fine from the outside, Allison was in a constant battle that was unwinnable, sapping her energy, attention, and spirit. Until the day she discovered The Gift of Maybe. Maybe is a simple yet powerful philosophy that has transformed Allison’s life, and the life of her many clients (now that she has ditched her legal career and has become a successful life coach). The message is this: In the face of uncertainty, Maybe opens your mind and heart. It creates a little space for hope. It allows you to take a deep breath, stay in the present, and forge your own path. Many things in life are beyond our control, but the mindset of Maybe presents a simple, powerful way to stay connected to what’s possible, and work to make it happen. It is just one change of perspective, but Maybe it changes everything!"
7484,Dee Lestari,2006,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,ind,https://images.gr-assets.com/books/1356018939s/1244286.jpg,23.96,
7486,Nicole Krauss,2010,Great House,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,22.78,"The lives of four strangers are thrown into chaos over an enormous, stolen desk, including an antique dealer in Jerusalem, a man in London and an American novelist who inherited it from a poet and victim of Pinochet's secret police."
7487,Karin Slaughter,2016,"The Kept Woman (Will Trent, #8)",eng,https://images.gr-assets.com/books/1462032117s/28374062.jpg,15.99,"The Skimm Reads calls it ""a thriller that's part True Detective, part The Girl On the Train. All parts gripping."" Husbands and wives. Mothers and daughters. The past and the future. Secrets bind them. And secrets can destroy them. The author of Pretty Girls returns with an electrifying, emotionally complex thriller that plunges its fascinating protagonist into the darkest depths of a mystery that just might destroy him. With the discovery of a murder at an abandoned construction site, Will Trent of the Georgia Bureau of Investigation is brought in on a case that becomes much more dangerous when the dead man is identified as an ex-cop. Studying the body, Sara Linton—the GBI’s newest medical examiner and Will’s lover—realizes that the extensive blood loss didn't belong to the corpse. Sure enough, bloody footprints leading away from the scene indicate there is another victim—a woman—who has vanished . . . and who will die soon if she isn’t found. Will is already compromised, because the site belongs to the city’s most popular citizen: a wealthy, powerful, and politically connected athlete protected by the world’s most expensive lawyers—a man who’s already gotten away with rape, despite Will’s exhaustive efforts to put him away. But the worst is yet to come. Evidence soon links Will’s troubled past to the case . . . and the consequences will tear through his life with the force of a tornado, wreaking havoc for Will and everyone around him, including his colleagues, family, friends—and even the suspects he pursues. Relentlessly suspenseful and furiously paced, peopled with conflicted, fallible characters who leap from the page, The Kept Woman is a seamless blend of twisty police procedural and ingenious psychological thriller -- a searing, unforgettable novel of love, loss, and redemption."
7489,Francine Rivers,2003,And the Shofar Blew,eng,https://images.gr-assets.com/books/1406507476s/95619.jpg,22.95,
7490,Orson Scott Card,1989,"Prentice Alvin (Tales of Alvin Maker, #3)",en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,15.55,
7491,Alexander McCall Smith,2005,"44 Scotland Street (44 Scotland Street, #1)",eng,https://images.gr-assets.com/books/1298439814s/97875.jpg,11.75,
7492,Sandra Brown,2005,Chill Factor,en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16,
7493,"Neil Gaiman, Mark Buckingham",2008,Odd and the Frost Giants,eng,https://images.gr-assets.com/books/1323790894s/2108198.jpg,15.43,
7495,"Tayeb Salih, Denys Johnson-Davies",1966,Season of Migration to the North,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,20.78,
7496,Doris Lessing,1962,The Golden Notebook,en-US,https://images.gr-assets.com/books/1367457541s/24100.jpg,9.67,
7521,"Marv Wolfman, George Pérez",1985,Crisis on Infinite Earths,en-US,https://images.gr-assets.com/books/1327906696s/194479.jpg,11.85,"This is the story that changed the DC Universe forever. A mysterious being known as the Anti-Monitor has begun a crusade across time to bring about the end of all existence. As alternate earths are systematically destroyed, the Monitor quickly assembles a team of super-heroes from across time and space to battle his counterpart and stop the destruction. DC's greatest heroes including Superman, Batman, Wonder Woman, Green Lantern, and Aquaman, assemble to stop the menace, but as they watch both the Flash and Supergirl die in battle, they begin to wonder if even all of the heroes in the world can stop this destructive force."
7522,John Hodgman,2005,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,10.81,"The stories in this collection explore the complex worlds of lovers, poets, lawyers, immigrants, students, and murderers. They tell of corporate betrayals and lost opportunities, and of the obsessions, hopes, fears, and vagaries of desire."
7498,Jeff Shaara,1991,"The Last Full Measure (The Civil War Trilogy, #3)",eng,https://images.gr-assets.com/books/1331939776s/29923.jpg,10.74,"In the Pulitzer prize–winning classic The Killer Angels, Michael Shaara created the finest Civil War novel of our time. In the bestselling Gods and Generals, Shaara’s son, Jeff, brilliantly sustained his father’s vision, telling the epic story of the events culminating in the Battle of Gettysburg. Now, Jeff Shaara brings this legendary father-son trilogy to its stunning conclusion in a novel that brings to life the final two years of the Civil War. As The Last Full Measure opens, Gettysburg is past and the war advances to its third brutal year. On the Union side, the gulf between the politicians in Washington and the generals in the field yawns ever wider. Never has the cumbersome Union Army so desperately needed a decisive, hard-nosed leader. It is at this critical moment that Lincoln places Ulysses S. Grant in command—and turns the tide of war. For Robert E. Lee, Gettysburg was an unspeakable disaster—compounded by the shattering loss of the fiery Stonewall Jackson two months before. Lee knows better than anyone that the South cannot survive a war of attrition. But with the total devotion of his generals—Longstreet, Hill, Stuart—and his unswerving faith in God, Lee is determined to fight to the bitter end. Here too is Joshua Chamberlain, the college professor who emerged as the Union hero of Gettysburg—and who will rise to become one of the greatest figures of the Civil War. Battle by staggering battle, Shaara dramatizes the escalating confrontation between Lee and Grant—complicated, heroic, deeply troubled men. From the costly Battle of the Wilderness to the agonizing siege of Petersburg to Lee’s epoch-making surrender at Appomattox, Shaara portrays the riveting conclusion of the Civil War through the minds and hearts of the individuals who gave their last full measure. Full of human passion and the spellbinding truth of history, The Last Full Measure is the fitting capstone to a magnificent literary trilogy."
7501,Patrick O'Brian,1972,"Post Captain (Aubrey/Maturin, #2)",en-US,https://images.gr-assets.com/books/1375475591s/17768.jpg,19.44,"Captain Jack Aubrey of Nelson's navy, is taking a British ambassador to the East Indies. Travelling through the Indian sub-continent, and archipelago of islands, they are where the French have an overwhelming superiority."
7502,Jessica Day George,2008,"Dragon Flight (Dragon Slippers, #2)",en-US,https://images.gr-assets.com/books/1441437868s/2208744.jpg,16.08,
7503,Susan Coolidge,1872,"What Katy Did (Carr Family, #1)",eng,https://images.gr-assets.com/books/1327538133s/730501.jpg,20.02,
7504,Robert McCloskey,1942,Homer Price (A Puffin Book),eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,12.91,Six episodes in the life of Homer Price including one in which he and his pet skunk capture four bandits and another about a donut machine on the rampage.
7505,Tamora Pierce,2003,"Shatterglass (The Circle Opens, #4)",eng,https://images.gr-assets.com/books/1366303866s/153782.jpg,20.64,
7506,David Eddings,1982,"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad, #1-3)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9.26,
7507,Philip G. Zimbardo,2007,The Lucifer Effect: Understanding How Good People Turn Evil,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17.29,"Discusses why people are susceptible to the power of evil, the ability of group dynamics and situational pressures to transform human behavior, the significance of disobedience, and the true nature of heroism."
7508,Nancy Pickard,2010,The Scent of Rain and Lightning,eng,https://images.gr-assets.com/books/1320509039s/6606456.jpg,19.29,"Convinced of his father's innocence in the killing of Jody Linder's father, Collin Crosby returns to Kansas with his ex-con father and provokes Jody to face the stunning mystery behind her tragic past."
7509,"Clive Cussler, Michael Pritchard",1983,"Pacific Vortex! (Dirk Pitt, #1)",eng,https://images.gr-assets.com/books/1269478239s/361081.jpg,18.04,
7511,Kim Stanley Robinson,2015,Aurora,eng,https://images.gr-assets.com/books/1436300570s/23197269.jpg,18.55,"Winner of the Nebula Award for Best SF Novel of the Year The year is 2312. Scientific and technological advances have opened gateways to an extraordinary future. Earth is no longer humanity's only home; new habitats have been created throughout the solar system on moons, planets, and in between. But in this year, 2312, a sequence of events will force humanity to confront its past, its present, and its future. The first event takes place on Mercury, on the city of Terminator, itself a miracle of engineering on an unprecedented scale. It is an unexpected death, but one that might have been foreseen. For Swan Er Hong, it is an event that will change her life. Swan was once a woman who designed worlds. Now she will be led into a plot to destroy them."
7512,J.D. Robb,2002,"Purity in Death (In Death, #15)",eng,https://images.gr-assets.com/books/1305124004s/238137.jpg,16.66,"'She was still three feet away when she'd smelled it. She'd walked with death too many times to mistake it.' After a tip from a reporter, Eve Dallas finds the body of a young woman in a Delancey street dumpster. Just hours before, the news station had mysteriously received a portfolio of professional portraits of the woman. The photos seemed to be nothing out of the ordinary for any pretty young woman starting a modeling career. Except that she wasn't a model. And that these photos were taken after she had been murdered. Now Dallas is on the trail of a killer who's a perfectionist and an artist. He carefully observes and records his victim's every move. And he has a mission: to own every beautiful young woman's innocence, to capture her youth and vitality - in one fateful shot..."
7513,Mary  Stewart,1973,"The Hollow Hills (Arthurian Saga, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,19.65,
7514,Margaret Peterson Haddix,2004,"Among the Brave (Shadow Children, #5)",en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,21.81,"In a society that allows families to have only two children, third child Matthias joins the Population Police to infiltrate their system."
7515,"Rusty Young, Thomas McFadden",2003,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,10.52,
7516,Fuyumi Soryo,1996,"Mars, Volume 01",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,13.39,
7517,Richard Feynman,1962,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,21.88,
7524,"Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981,"Ronia, the Robber's Daughter",eng,https://images.gr-assets.com/books/1451632787s/19314.jpg,20.3,"In exile in Holland, Hugh Herriot recalls the exploits of his youth as a follower of Bonnie Dundee who tried to win back Scotland for the Catholic King James and whose death during a victorious battle proved to be a final blow for the Jacobite cause."
7525,Kathy Reichs,2010,"Spider Bones (Temperance Brennan, #13)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,24.81,
7526,Andrew Clements,2007,No Talking,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18.31,
7527,"Jo Nesbø, Neil Smith",2014,"Blood on Snow (Blood on Snow, #1)",eng,https://images.gr-assets.com/books/1422370944s/23602504.jpg,17.8,"When an ex-fixer for a drug king in Oslo acts foolishly, he becomes his former employer's next target and escapes to a quiet Norway community where he finds an opportunity for redemption."
7528,Elisabeth Naughton,2011,"Wait for Me (Against All Odds, #1)",eng,https://images.gr-assets.com/books/1344212446s/13282015.jpg,20.11,
7529,Tan Twan Eng,2011,The Garden of Evening Mists,eng,https://images.gr-assets.com/books/1333033941s/12031532.jpg,9.24,"It's Malaya, 1949. After studying law at Cambrige and time spent helping to prosecute Japanese war criminals, Yun Ling Teoh, seeks solace among the jungle fringed plantations of Northern Malaya where she grew up as a child. There she discovers Yugiri, the only Japanese garden in Malaya, and its owner and creator, the enigmatic Aritomo."
7531,Arina Tanemura,2005,"The Gentlemen's Alliance †, Vol. 1",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,13.59,"Haine joins the student council at an elite academy to get to know the boy who rescued her long ago. In return for a business loan of 50 million yen, the prestigious Kamiya family gave their daughter Haine away to the Otomiya family. Haine, now an Otomiya, is appointed to the student council of the exclusive Imperial Academy, a private school for the aristocracy. Even though Haine is of proper lineage to be on the council, she finds herself struggling to find her place among the many secrets of its elite members, especially those of the president who holds her heart--Shizumasa Togu, aka ""the Emperor."" Haine has been in love with Shizumasa Togu since she read the fairy tale he wrote as a child. However, the Emperor is so well sequestered by the student council that she hasn't been able to speak to him in the three months she's been at the academy. And as rumor has it, he already has a lover..."
7533,Christine Feehan,2002,"Dark Guardian (Dark, #9)",en-US,https://images.gr-assets.com/books/1327896501s/94813.jpg,23.68,"Lucian Daratrazanoff finds himself drawn to cop Jaxon Montgomery, a fierce woman who is being hounded by a deadly force, and as Lucian fights to protect her she finds herself entering into his own dark realm."
7534,Frank E. Peretti,1992,Prophet,en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,12.19,A top news anchor risks his job and his life to battle th epoliticaly correct attutudes of members of the Channel 6 news team who are hiding the truth about his father's death.
7535,Danielle  Paige,2015,"The Wicked Will Rise (Dorothy Must Die, #2)",eng,https://images.gr-assets.com/books/1423841142s/18602341.jpg,16.94,
7536,Christine Feehan,2001,"Dark Fire (Dark, #6)",eng,https://images.gr-assets.com/books/1269221471s/313263.jpg,21.35,
7537,Claudia Rankine,2014,Citizen: An American Lyric,eng,https://images.gr-assets.com/books/1420944502s/20613761.jpg,18.13,"Collects essays, poetry, and images that expose the racial tensions in twenty-first century life, highlighting the slights, slips of the tongue, and intentional offensives that pervade the home, school, and popular media."
7538,P.G. Wodehouse,1925,"Carry on, Jeeves (Jeeves, #3)",eng,https://images.gr-assets.com/books/1358970388s/16387.jpg,24.65,"A companion to the popular Wodehouse collection, written in conjunction with the International Wodehouse Association's president, presents the story of his life as described through his own characteristic wit and drollery."
7539,"Sarah Prineas, Antonio Javier Caparo",2008,"The Magic Thief (Magic Thief, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9.21,"In a city that runs on a dwindling supply of magic, a young boy is drawn into a life of wizardry and adventure. Conn should have dropped dead the day he picked Nevery's pocket and touched the wizard's locus magicalicus, a stone used to focus magic and work spells. But for some reason he did not. Nevery finds that interesting, and he takes Conn as his apprentice on the provision that the boy find a locus stone of his own. But Conn has little time to search for his stone between wizard lessons and helping Nevery discover who—or what—is stealing the city of Wellmet's magic."
7541,Rosalind Miles,1992,"I, Elizabeth",en-US,https://images.gr-assets.com/books/1403186670s/56353.jpg,22.79,
7543,Guy Delisle,2003,Pyongyang: A Journey in North Korea,eng,https://images.gr-assets.com/books/1327884533s/80834.jpg,22.75,
7544,Ken Follett,1991,Night Over Water,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,19.38,"In the wake of a Munich writer's assassination, Mossad agent Gabriel Allon and Vatican priest Pietro embark on dangerous journeys that reveal long-buried secrets affecting the fates of millions of people. Reprint."
7545,Courtney Maum,2014,I Am Having So Much Fun Here Without You,eng,https://images.gr-assets.com/books/1403390765s/18775284.jpg,10.85,"A romance in reverse is set in Paris and London and follows an artist's attempts to fall back in love with his wife after the end of his affair, an effort that is challenged by the sale of a personal painting and his wife's discovery of his infidelity. A first novel."
7546,Cecily von Ziegesar,2003,"All I Want is Everything (Gossip Girl, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17.86,"This beautiful volume offers an astonishingly rich and detailed view of one of the greatest French artists of the 19th century. In addition to over 250 color illustrations, the book draws on a range of sources to trace a vivid portrait of Degas at every stage of his long career. Copyright © Libri GmbH. All rights reserved."
7550,Sarah Andersen,2016,"Adulthood Is a Myth (Sarah's Scribbles, #1)",eng,https://images.gr-assets.com/books/1481219756s/25855506.jpg,10.84,
7551,R. Scott Bakker,2003,"The Darkness That Comes Before (The Prince of Nothing, #1)",eng,https://images.gr-assets.com/books/1421630062s/301538.jpg,20.36,"In a world scarred by an apocalyptic past, four people are swept up in the launch of an imminent crusade, during which they are ensnared by mysterious traveler Anasûrimbor Kellhus, whose magical, philosophical, and military talents have origins in a distant time. Reprint."
7552,Kristin Kimball,2010,"The Dirty Life: On Farming, Food, and Love",eng,https://images.gr-assets.com/books/1277929135s/7841677.jpg,24.84,"Documents the first year spent by the Harvard-graduate author with her new husband on their sustainable farm in the Adirondacks, describing how she withdrew from big-city life to be married in their barn loft, the difficult obstacles they faced attempting to provide a whole diet for one hundred locals, and the rewards of a physical-labor lifestyle."
7793,Trudi Canavan,2010,"The Ambassador's Mission (Traitor Spy Trilogy, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9.27,
7553,Jonathan Maberry,2011,"Dust & Decay (Rot & Ruin, #2)",eng,https://images.gr-assets.com/books/1293823083s/9917998.jpg,23.45,"In post-apocalyptic America, Benny Imura and his friends set out into the great Rot & Ruin hoping to find a better future but are soon pitted against zombies, wild animals, insane murderers, and the horrors of Gameland."
7554,Melissa Landers,2014,"Alienated (Alienated, #1)",eng,https://images.gr-assets.com/books/1384610045s/13574417.jpg,16.06,"Two years ago, the aliens made contact. Now Cara Sweeney is going to be sharing a bathroom with one of them. Handpicked to host the first-ever L'eihr exchange student, Cara thinks her future is set. Not only does she get a free ride to her dream college, she'll have inside information about the mysterious L'eihrs that every journalist would kill for. Cara's blog following is about to skyrocket. Still, Cara isn't sure what to think when she meets Aelyx. Humans and L'eihrs have nearly identical DNA, but cold, infuriatingly brilliant Aelyx couldn't seem more alien. She's certain about one thing though: no human boy is this good-looking. But when Cara's classmates get swept up by anti-L'eihr paranoia, Midtown High School suddenly isn't safe anymore. Threatening notes appear in Cara's locker, and a police officer has to escort her and Aelyx to class. Cara finds support in the last person she expected. She realizes that Aelyx isn't just her only friend; she's fallen hard for him. But Aelyx has been hiding the truth about the purpose of his exchange, and its potentially deadly consequences. Soon Cara will be in for the fight of her life-not just for herself and the boy she loves, but for the future of her planet."
7556,Adriana Trigiani,2001,"Big Cherry Holler (Big Stone Gap, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,23.99,"It's been eight years since town pharmacist and longtime spinster Ave Maria Mulligan married coal miner Jack MacChesney. With her newfound belief in love and its possibilities, Ave Maria has made a life for herself and her growing family, hoping that her fearless leap into commitment will make happiness stay. What she hasn't counted on is that fate and the ghosts of the past will come to haunt her and, eventually, test the love she has for her husband. The mountain walls that have always protected her cannot spare Ave Maria the life lessons she must learn. BIG CHERRY HOLLER is the story of a marriage, revealing the deep secrets, the power struggle, the betrayal and the unmet expectations that exist between a man and wife. But it is also the story of a community that must reinvent itself as it comes to grips with the decline of the coal-mining industry, and of an extended family, the people of Big Stone Gap, who are there for one another, especially when times are tough. Brimming with humour, wisdom, honesty, and the drama and local colour of mountain life from Virginia to Italy, BIG CHERRY HOLLER is a deeply felt, brilliantly evoked story of two lovers who have lost their way, and their struggle to find each other again."
7558,Meg Cabot,2004,Teen Idol,en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,14.89,
7559,Chimamanda Ngozi Adichie,2009,The Thing Around Your Neck,eng,https://images.gr-assets.com/books/1320413162s/5587960.jpg,9.5,"NATIONAL BESTSELLER • From the award-winning author of We Should All Be Feminists and Half of a Yellow Sun—the story of two Nigerians making their way in the U.S. and the UK, raising universal questions of race, belonging, the overseas experience for the African diaspora, and the search for identity and a home. Ifemelu and Obinze are young and in love when they depart military-ruled Nigeria for the West. Beautiful, self-assured Ifemelu heads for America, where despite her academic success, she is forced to grapple with what it means to be black for the first time. Quiet, thoughtful Obinze had hoped to join her, but with post-9/11 America closed to him, he instead plunges into a dangerous, undocumented life in London. Fifteen years later, they reunite in a newly democratic Nigeria, and reignite their passion—for each other and for their homeland."
7560,Stephanie Garber,2017,Caraval,eng,https://images.gr-assets.com/books/1465563623s/27883214.jpg,14.1,"Publisher Annotation: Welcome, welcome to Caraval?Stephanie Garber?s sweeping tale of two sisters who escape their ruthless father when they enter the dangerous intrigue of a legendary game. 416pp."
7561,James Frey,2008,Bright Shiny Morning,eng,https://images.gr-assets.com/books/1415586680s/2179832.jpg,23.06,
7562,Kate Chopin,1894,The Story of an Hour,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,10.2,
7563,John Updike,1981,Rabbit Is Rich (Rabbit Angstrom #3),eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9.99,
7564,Anna Quindlen,2012,"Lots of Candles, Plenty of Cake",eng,https://images.gr-assets.com/books/1330649974s/12752313.jpg,13.19,
7565,Cheryl Rainfield,2010,Scars,en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17.23,
7566,Mary Kay Andrews,2009,The Fixer Upper,en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,15.12,"After her boss is caught in a political scandal, fledgling Washington lobbyist Dempsey Jo Killebrew is left broke, unemployed, and homeless. Out of options, she reluctantly accepts her father's offer to help turn Birdsong—the fading Victorian mansion he recently inherited in Guthrie, Georgia—into a real estate cash cow. But Birdsong turns out to be a moldering Pepto-Bismol-pink dump with duct-taped windows, a driveway full of junk, and a grumpy distant relation who's claiming squatter's rights. Stuck in a tiny town where everyone seems to know her business, Dempsey grits her teeth and rolls up her sleeves, and begins her journey back to the last place she ever expected: home."
7569,Rick Atkinson,2002,"An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,19.39,"The first volume in a three-volume work about the liberation of Europe opens in North Africa in 1942 and charts America's rise to world-power status by its involvement in a war on two fronts. By the Pulitzer Prize-winning author of The Long Gray Line 100,000 first printing."
7571,Sandra Brown,2006,Ricochet,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,19.69,
7572,Fannie Flagg,2006,Can't Wait to Get to Heaven,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,12.64,
7696,"A.A. Milne, Ernest H. Shepard",1927,"Now We Are Six (Winnie-the-Pooh, #4)",eng,https://images.gr-assets.com/books/1348199373s/821000.jpg,14.94,Lifelong devotees and new friends of the Bear of Very Little Brain will be glad to see all twenty of A. A. Milne's world-famous Winnie-the-Pooh stories brought together in one beautiful volume. Milne's prose and Ernest H. Shepard's drawings-including full-color art created especially for these editions-perfectly capture the feelings of childhood.
9114,Edgar Allan Poe,1849,The Complete Tales and Poems,eng,https://images.gr-assets.com/books/1388017636s/132314.jpg,19.89,
7573,Jo Walton,2011,Among Others,eng,https://images.gr-assets.com/books/1317792367s/8706185.jpg,21.23,"Winner of the 2011 Nebula Award for Best Novel Winner of the 2012 Hugo Award for Best Novel Startling, unusual, and yet irresistably readable, Among Others is at once the compelling story of a young woman struggling to escape a troubled childhood, a brilliant diary of first encounters with the great novels of modern fantasy and SF, and a spellbinding tale of escape from ancient enchantment. Raised by a half-mad mother who dabbled in magic, Morwenna Phelps found refuge in two worlds. As a child growing up in Wales, she played among the spirits who made their homes in industrial ruins. But her mind found freedom and promise in the science fiction novels that were her closest companions. Then her mother tried to bend the spirits to dark ends, and Mori was forced to confront her in a magical battle that left her crippled--and her twin sister dead. Fleeing to her father whom she barely knew, Mori was sent to boarding school in England–a place all but devoid of true magic. There, outcast and alone, she tempted fate by doing magic herself, in an attempt to find a circle of like-minded friends. But her magic also drew the attention of her mother, bringing about a reckoning that could no longer be put off… Combining elements of autobiography with flights of imagination in the manner of novels like Jonathan Lethem’s The Fortress of Solitude, this is potentially a breakout book for an author whose genius has already been hailed by peers like Kelly Link, Sarah Weinman, and Ursula K. Le Guin. One of School Library Journal’s Best Adult Books 4 Teens titles of 2011 One of io9's best Science Fiction & Fantasy books of the year 2011"
7574,J.D. Robb,2001,"Seduction in Death (In Death, #13)",eng,https://images.gr-assets.com/books/1305123885s/238127.jpg,14.34,"Lieutenant Eve Dallas is searching for a Casanova killer with a deadly appetite for seduction. Dante had been courting his victim in cyberspace for weeks before meeting her in person. A few sips of wine and a few hours later, she was dead. The murder weapon: a rare, usually undetectable date-rape drug with a street value of a quarter million dollars. Detective Eve Dallas is playing and replaying the clues in her mind. The candlelight, the music, the rose petals strewn across the bed - a seduction meant for his benefit, not hers. He hadn't intended to kill her. But now that he had, he is left with only two choices: to either hole up in fear and guilt. Or start hunting again"
7575,James M. Cain,1936,Double Indemnity,eng,https://images.gr-assets.com/books/1404786837s/56616.jpg,17.9,
7576,Sherrilyn Kenyon,2007,"Upon the Midnight Clear (Dark-Hunter #12, Dream-Hunter #2)",eng,https://images.gr-assets.com/books/1437691219s/490403.jpg,14.83,"Stryker, the adopted brother of the Dark-Hunter Acheron, prepares to lead an army of demons and vampires against the entire human race and annihilate the Dark-Hunters, but the arrival of his ex-wife Zephyra throws his plans awry."
7578,R.A. Salvatore,2001,"Sea of Swords (Forgotten Realms: Paths of Darkness, #4; Legend of Drizzt, #13)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,14.88,"After finding the mark of Aegis-fang branded on the back of an outlaw, dark elf Drizzt Do'Urden fears that his long-missing friend Wulfgar is in danger and sets out with Cattie-brie and Bruenor to find Wulfgar and ensure his safety. Reprint."
7580,"Tom Sniegoski, Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",2009,"Bone: Quest for the Spark, Vol. 1",eng,https://images.gr-assets.com/books/1328839457s/9366879.jpg,9.4,
