ad_channel,dt,impressions,clicks,ad_spend
instagram,2020-05-26,2500,50,1010.4
instagram,2020-05-27,2067,40,801.8
instagram,2020-05-28,2289,46,946.8
instagram,2020-05-29,1958,40,814.0
instagram,2020-05-30,2220,44,859.8
instagram,2020-05-31,2072,41,826.4
instagram,2020-06-01,2365,48,945.2
instagram,2020-06-02,2348,46,916.8
instagram,2020-06-03,2179,43,860.2
instagram,2020-06-04,2344,47,946.0
instagram,2020-06-05,2381,48,953.8
instagram,2020-06-06,2195,44,859.6
instagram,2020-06-07,2487,50,985.2
instagram,2020-06-08,2757,56,1101.8
instagram,2020-06-09,1726,34,695.2
instagram,2020-06-10,2486,49,968.8
instagram,2020-06-11,2539,51,1011.2
instagram,2020-06-12,2309,47,970.0
instagram,2020-06-13,2195,44,883.4
instagram,2020-06-14,1833,36,729.0
instagram,2020-06-15,1694,34,699.8
instagram,2020-06-16,2501,50,1038.0
instagram,2020-06-17,2462,49,980.2
instagram,2020-06-18,3042,63,1237.8
instagram,2020-06-19,2077,42,835.6
instagram,2020-06-20,1693,34,681.2
instagram,2020-06-21,2323,46,929.4
instagram,2020-06-22,2462,49,987.4
instagram,2020-06-23,2002,40,807.2
instagram,2020-06-24,2191,43,852.4
instagram,2020-06-25,2939,59,1186.8
instagram,2020-06-26,1764,36,722.4
instagram,2020-06-27,2634,53,1055.0
instagram,2020-06-28,3069,61,1185.6
instagram,2020-06-29,2560,51,1014.6
instagram,2020-06-30,2115,43,851.4
instagram,2020-07-01,2630,53,1083.8
instagram,2020-07-02,2545,53,1073.8
instagram,2020-07-03,2314,47,934.6
instagram,2020-07-04,2099,43,865.6
instagram,2020-07-05,2299,47,904.4
instagram,2020-07-06,1499,31,626.6
instagram,2020-07-07,2473,49,938.8
instagram,2020-07-08,3182,64,1249.2
instagram,2020-07-09,2605,52,1049.2
instagram,2020-07-10,2235,46,922.2
instagram,2020-07-11,2220,44,873.6
instagram,2020-07-12,2007,41,818.6
instagram,2020-07-13,1903,37,735.4
instagram,2020-07-14,2285,47,950.0
instagram,2020-07-15,1991,39,788.6
instagram,2020-07-16,2415,49,985.0
instagram,2020-07-17,2329,47,924.6
instagram,2020-07-18,2675,53,1040.4
instagram,2020-07-19,1850,37,753.0
instagram,2020-07-20,2167,44,885.2
instagram,2020-07-21,1769,35,729.2
instagram,2020-07-22,2932,60,1168.8
instagram,2020-07-23,2335,46,895.6
instagram,2020-07-24,3230,66,1322.6
instagram,2020-07-25,2661,53,1086.8
instagram,2020-07-26,2924,59,1163.4
instagram,2020-07-27,2762,56,1117.4
instagram,2020-07-28,2252,46,924.8
instagram,2020-07-29,2121,42,859.2
instagram,2020-07-30,3023,60,1216.4
instagram,2020-07-31,2370,48,971.6
instagram,2020-08-01,2523,52,1011.4
instagram,2020-08-02,2510,51,1008.2
instagram,2020-08-03,2790,57,1161.6
instagram,2020-08-04,3066,61,1208.2
instagram,2020-08-05,2635,52,993.6
instagram,2020-08-06,2211,45,888.0
instagram,2020-08-07,3008,59,1189.0
instagram,2020-08-08,2619,52,1015.6
instagram,2020-08-09,2922,59,1196.6
instagram,2020-08-10,2679,53,1032.2
instagram,2020-08-11,2881,59,1172.2
instagram,2020-08-12,2727,54,1075.0
instagram,2020-08-13,3151,61,1225.8
instagram,2020-08-14,2088,43,866.6
instagram,2020-08-15,1890,38,754.4
instagram,2020-08-16,2577,52,1047.2
instagram,2020-08-17,2276,46,940.6
instagram,2020-08-18,3102,63,1256.2
instagram,2020-08-19,3007,61,1224.4
instagram,2020-08-20,2761,55,1101.4
instagram,2020-08-21,2587,52,1008.0
instagram,2020-08-22,1894,38,769.6
instagram,2020-08-23,2485,52,1041.6
instagram,2020-08-24,2886,58,1182.4
instagram,2020-08-25,2342,48,972.2
instagram,2020-08-26,3018,59,1179.8
instagram,2020-08-27,2903,59,1143.0
instagram,2020-08-28,2830,56,1127.8
instagram,2020-08-29,2574,52,1026.4
instagram,2020-08-30,3077,61,1201.0
instagram,2020-08-31,2390,49,975.2
instagram,2020-09-01,2566,53,1058.6
instagram,2020-09-02,2877,58,1170.6
instagram,2020-09-03,3029,61,1234.8
instagram,2020-09-04,2876,57,1124.2
instagram,2020-09-05,3119,63,1226.6
instagram,2020-09-06,2692,54,1079.6
instagram,2020-09-07,3662,74,1463.4
instagram,2020-09-08,3122,64,1273.4
instagram,2020-09-09,3142,65,1303.8
instagram,2020-09-10,2591,51,1026.8
instagram,2020-09-11,3118,62,1227.4
instagram,2020-09-12,3355,67,1335.0
instagram,2020-09-13,2473,50,1009.6
instagram,2020-09-14,2835,56,1119.4
instagram,2020-09-15,3612,72,1452.8
instagram,2020-09-16,2877,57,1119.2
instagram,2020-09-17,3275,64,1261.0
instagram,2020-09-18,2873,58,1145.2
instagram,2020-09-19,2872,56,1062.4
instagram,2020-09-20,3346,67,1353.6
instagram,2020-09-21,3218,65,1311.2
instagram,2020-09-22,2932,61,1220.6
instagram,2020-09-23,2743,54,1076.6
instagram,2020-09-24,2445,48,948.2
instagram,2020-09-25,3077,60,1215.0
instagram,2020-09-26,4011,79,1575.6
instagram,2020-09-27,2699,54,1084.2
instagram,2020-09-28,3553,71,1407.0
instagram,2020-09-29,3186,63,1255.4
instagram,2020-09-30,3412,69,1382.8
instagram,2020-10-01,3543,71,1407.2
instagram,2020-10-02,3415,68,1338.0
instagram,2020-10-03,3671,73,1466.2
instagram,2020-10-04,2924,58,1148.4
instagram,2020-10-05,2947,60,1191.2
instagram,2020-10-06,2352,48,965.8
instagram,2020-10-07,3159,64,1283.8
instagram,2020-10-08,2467,48,955.2
instagram,2020-10-09,3396,67,1296.2
instagram,2020-10-10,3521,69,1359.0
instagram,2020-10-11,3899,78,1530.6
instagram,2020-10-12,2959,60,1201.8
instagram,2020-10-13,3166,64,1269.4
instagram,2020-10-14,3301,67,1327.0
instagram,2020-10-15,3183,64,1255.0
instagram,2020-10-16,3161,63,1258.6
instagram,2020-10-17,2506,51,1005.6
instagram,2020-10-18,2855,57,1121.2
instagram,2020-10-19,2729,56,1076.4
instagram,2020-10-20,3432,70,1382.6
instagram,2020-10-21,3752,76,1510.4
instagram,2020-10-22,3010,61,1231.2
instagram,2020-10-23,3420,67,1333.0
instagram,2020-10-24,3271,67,1324.2
instagram,2020-10-25,2790,57,1111.0
instagram,2020-10-26,3940,79,1592.6
instagram,2020-10-27,3652,72,1403.0
instagram,2020-10-28,2589,52,1006.8
instagram,2020-10-29,3535,70,1424.4
instagram,2020-10-30,3469,70,1372.6
instagram,2020-10-31,2987,60,1178.4
instagram,2020-11-01,3520,71,1426.4
instagram,2020-11-02,3042,63,1254.8
instagram,2020-11-03,3240,66,1287.4
instagram,2020-11-04,2016,42,842.6
instagram,2020-11-05,4178,83,1641.8
instagram,2020-11-06,3665,73,1457.4
instagram,2020-11-07,3570,72,1474.0
instagram,2020-11-08,4183,84,1670.4
instagram,2020-11-09,3530,70,1412.0
instagram,2020-11-10,4637,92,1844.4
instagram,2020-11-11,3503,70,1359.0
instagram,2020-11-12,2567,52,1021.2
instagram,2020-11-13,2937,59,1151.8
instagram,2020-11-14,3364,69,1357.0
instagram,2020-11-15,4122,82,1627.0
instagram,2020-11-16,4261,86,1686.4
instagram,2020-11-17,3943,79,1565.2
instagram,2020-11-18,3516,70,1379.4
instagram,2020-11-19,2568,52,1045.8
instagram,2020-11-20,3615,73,1459.4
instagram,2020-11-21,2813,56,1085.8
instagram,2020-11-22,2885,57,1131.0
instagram,2020-11-23,2955,58,1150.8
instagram,2020-11-24,3035,61,1226.4
instagram,2020-11-25,3289,66,1300.0
instagram,2020-11-26,2885,57,1145.8
instagram,2020-11-27,3342,67,1338.4
instagram,2020-11-28,3381,69,1408.0
instagram,2020-11-29,2769,56,1099.0
instagram,2020-11-30,2803,57,1137.6
instagram,2020-12-01,3595,71,1417.0
instagram,2020-12-02,3490,71,1450.8
instagram,2020-12-03,4285,85,1711.4
instagram,2020-12-04,3435,71,1420.2
instagram,2020-12-05,3378,68,1363.6
instagram,2020-12-06,2226,44,893.2
instagram,2020-12-07,3372,68,1389.4
instagram,2020-12-08,2708,55,1081.6
instagram,2020-12-09,4016,80,1593.2
instagram,2020-12-10,3641,73,1506.6
instagram,2020-12-11,2698,54,1057.4
instagram,2020-12-12,3267,64,1262.0
instagram,2020-12-13,3041,63,1266.8
instagram,2020-12-14,3854,77,1514.4
instagram,2020-12-15,3090,63,1247.6
instagram,2020-12-16,3691,75,1490.2
instagram,2020-12-17,3715,74,1473.4
instagram,2020-12-18,2750,55,1113.2
instagram,2020-12-19,3767,76,1494.0
instagram,2020-12-20,3813,77,1532.8
instagram,2020-12-21,2698,56,1125.2
instagram,2020-12-22,2678,56,1114.2
instagram,2020-12-23,2888,57,1131.0
instagram,2020-12-24,3982,80,1604.8
instagram,2020-12-25,3287,66,1308.0
instagram,2020-12-26,3517,72,1441.0
instagram,2020-12-27,3322,66,1331.8
instagram,2020-12-28,3318,67,1295.4
instagram,2020-12-29,2964,60,1204.4
instagram,2020-12-30,3220,65,1321.8
instagram,2020-12-31,3034,62,1237.0
instagram,2021-01-01,4013,80,1595.6
instagram,2021-01-02,4038,80,1618.4
instagram,2021-01-03,2976,60,1193.6
instagram,2021-01-04,3674,73,1439.4
instagram,2021-01-05,3734,74,1424.6
instagram,2021-01-06,3221,65,1283.4
instagram,2021-01-07,3734,74,1480.2
instagram,2021-01-08,3672,73,1440.0
instagram,2021-01-09,3376,67,1335.6
instagram,2021-01-10,2801,55,1087.6
instagram,2021-01-11,3013,60,1171.4
instagram,2021-01-12,3464,70,1401.0
instagram,2021-01-13,3013,62,1189.0
instagram,2021-01-14,4204,84,1679.0
instagram,2021-01-15,3419,69,1384.2
instagram,2021-01-16,3260,66,1328.0
instagram,2021-01-17,4024,81,1595.0
instagram,2021-01-18,4020,79,1570.2
instagram,2021-01-19,3677,73,1490.4
instagram,2021-01-20,3250,64,1305.6
instagram,2021-01-21,2475,50,1016.6
instagram,2021-01-22,4138,82,1588.6
instagram,2021-01-23,3553,70,1390.2
instagram,2021-01-24,2867,58,1153.8
instagram,2021-01-25,3909,77,1495.0
instagram,2021-01-26,3339,66,1336.4
instagram,2021-01-27,3187,65,1273.6
instagram,2021-01-28,3479,70,1386.2
instagram,2021-01-29,3594,72,1416.8
instagram,2021-01-30,3941,80,1604.0
instagram,2021-01-31,3449,69,1402.2
instagram,2021-02-01,3106,63,1241.6
instagram,2021-02-02,3572,72,1438.6
instagram,2021-02-03,2840,57,1102.0
instagram,2021-02-04,3193,65,1280.2
instagram,2021-02-05,3023,60,1183.0
instagram,2021-02-06,2662,54,1052.4
instagram,2021-02-07,3273,66,1299.6
instagram,2021-02-08,3381,69,1395.2
instagram,2021-02-09,3302,67,1312.2
instagram,2021-02-10,3272,66,1298.0
instagram,2021-02-11,3433,68,1365.8
instagram,2021-02-12,3974,81,1585.2
instagram,2021-02-13,3112,61,1224.6
instagram,2021-02-14,3005,60,1196.6
instagram,2021-02-15,4090,81,1603.6
instagram,2021-02-16,3538,71,1385.4
instagram,2021-02-17,3070,61,1204.2
instagram,2021-02-18,2804,56,1085.6
instagram,2021-02-19,3437,70,1388.0
instagram,2021-02-20,2904,57,1151.4
instagram,2021-02-21,3889,78,1574.4
instagram,2021-02-22,3678,73,1451.6
instagram,2021-02-23,2529,49,965.4
instagram,2021-02-24,3301,66,1322.4
instagram,2021-02-25,3192,64,1255.2
instagram,2021-02-26,3337,68,1353.0
instagram,2021-02-27,3717,74,1443.8
instagram,2021-02-28,3356,69,1368.4
instagram,2021-03-01,3660,74,1465.8
instagram,2021-03-02,2859,59,1159.6
instagram,2021-03-03,3376,68,1382.8
instagram,2021-03-04,3159,64,1303.0
instagram,2021-03-05,2758,55,1117.0
instagram,2021-03-06,3243,64,1278.2
instagram,2021-03-07,3479,70,1412.8
instagram,2021-03-08,3151,64,1263.6
instagram,2021-03-09,3458,68,1337.4
instagram,2021-03-10,3313,68,1360.8
instagram,2021-03-11,2807,56,1135.0
instagram,2021-03-12,2950,58,1171.4
instagram,2021-03-13,3433,69,1387.6
instagram,2021-03-14,3065,62,1240.8
instagram,2021-03-15,3917,80,1551.8
instagram,2021-03-16,4218,84,1670.6
instagram,2021-03-17,3673,73,1429.0
instagram,2021-03-18,3764,75,1495.4
instagram,2021-03-19,4161,85,1700.0
instagram,2021-03-20,3477,70,1413.6
instagram,2021-03-21,3523,71,1400.4
instagram,2021-03-22,3210,64,1258.2
instagram,2021-03-23,3606,72,1428.8
instagram,2021-03-24,4343,85,1736.4
instagram,2021-03-25,3890,79,1612.2
instagram,2021-03-26,4040,81,1569.0
instagram,2021-03-27,3616,71,1409.8
instagram,2021-03-28,3302,67,1331.2
instagram,2021-03-29,3713,74,1481.8
instagram,2021-03-30,4223,86,1713.4
instagram,2021-03-31,3786,78,1530.8
instagram,2021-04-01,4019,81,1617.6
instagram,2021-04-02,3468,68,1327.4
instagram,2021-04-03,4092,83,1662.4
instagram,2021-04-04,4051,82,1647.6
instagram,2021-04-05,3299,67,1333.6
instagram,2021-04-06,3359,68,1338.8
instagram,2021-04-07,4039,82,1597.2
instagram,2021-04-08,3663,72,1447.0
instagram,2021-04-09,3247,65,1261.4
instagram,2021-04-10,3759,75,1492.2
instagram,2021-04-11,4295,86,1717.8
instagram,2021-04-12,3261,65,1277.8
instagram,2021-04-13,3438,70,1407.0
instagram,2021-04-14,4054,83,1636.8
instagram,2021-04-15,3422,69,1354.6
instagram,2021-04-16,2951,61,1195.0
instagram,2021-04-17,3326,68,1353.0
instagram,2021-04-18,3814,76,1502.6
instagram,2021-04-19,3833,78,1535.2
instagram,2021-04-20,3460,69,1356.4
instagram,2021-04-21,4500,91,1846.0
instagram,2021-04-22,3491,68,1366.8
instagram,2021-04-23,3213,63,1230.4
instagram,2021-04-24,3874,80,1572.0
instagram,2021-04-25,3225,65,1271.2
instagram,2021-04-26,3890,78,1576.0
instagram,2021-04-27,3511,71,1458.2
instagram,2021-04-28,3809,75,1487.6
instagram,2021-04-29,4153,84,1675.6
instagram,2021-04-30,2908,59,1183.0
instagram,2021-05-01,3912,78,1531.8
instagram,2021-05-02,4211,84,1666.2
instagram,2021-05-03,3203,64,1262.4
instagram,2021-05-04,3565,72,1406.2
instagram,2021-05-05,3972,79,1572.0
instagram,2021-05-06,4310,86,1703.2
instagram,2021-05-07,2961,60,1200.6
instagram,2021-05-08,4483,89,1769.2
instagram,2021-05-09,3561,71,1424.0
instagram,2021-05-10,3319,67,1365.0
instagram,2021-05-11,4068,83,1681.2
instagram,2021-05-12,4151,83,1641.2
instagram,2021-05-13,4221,84,1664.4
instagram,2021-05-14,3687,74,1480.6
instagram,2021-05-15,3516,72,1425.2
instagram,2021-05-16,3518,71,1422.4
instagram,2021-05-17,4227,84,1686.4
instagram,2021-05-18,4210,85,1687.2
instagram,2021-05-19,3209,65,1326.4
instagram,2021-05-20,4603,92,1836.6
instagram,2021-05-21,4015,81,1587.4
instagram,2021-05-22,4312,84,1679.4
instagram,2021-05-23,4879,98,1953.2
instagram,2021-05-24,3489,68,1352.2
instagram,2021-05-25,2778,56,1157.6
instagram,2021-05-26,4138,83,1670.6
instagram,2021-05-27,3859,76,1490.2
instagram,2021-05-28,3673,74,1493.2
instagram,2021-05-29,4089,81,1617.6
instagram,2021-05-30,4076,81,1616.8
instagram,2021-05-31,3840,78,1576.8
instagram,2021-06-01,4269,86,1676.0
instagram,2021-06-02,4161,83,1672.8
instagram,2021-06-03,3590,74,1486.6
instagram,2021-06-04,4173,84,1701.2
instagram,2021-06-05,3967,78,1521.6
instagram,2021-06-06,4620,93,1854.8
instagram,2021-06-07,4301,87,1687.2
instagram,2021-06-08,3009,60,1155.6
instagram,2021-06-09,3530,72,1422.0
instagram,2021-06-10,3424,68,1367.2
instagram,2021-06-11,4143,83,1630.4
instagram,2021-06-12,4250,85,1713.0
instagram,2021-06-13,3288,66,1297.6
instagram,2021-06-14,4106,84,1671.6
instagram,2021-06-15,2952,58,1146.6
instagram,2021-06-16,3866,80,1610.2
instagram,2021-06-17,3431,69,1335.8
instagram,2021-06-18,3762,75,1465.4
instagram,2021-06-19,3985,79,1571.0
instagram,2021-06-20,4642,95,1873.8
instagram,2021-06-21,3541,71,1406.6
instagram,2021-06-22,4451,89,1798.6
instagram,2021-06-23,4195,84,1704.0
instagram,2021-06-24,3852,76,1518.4
instagram,2021-06-25,3905,79,1606.6
instagram,2021-06-26,3363,69,1363.8
instagram,2021-06-27,3977,79,1526.8
instagram,2021-06-28,4079,82,1653.6
instagram,2021-06-29,4210,85,1730.8
instagram,2021-06-30,3809,77,1505.0
instagram,2021-07-01,4194,85,1675.6
instagram,2021-07-02,4008,79,1603.4
instagram,2021-07-03,4142,83,1623.6
instagram,2021-07-04,4786,96,1898.4
instagram,2021-07-05,4163,85,1711.2
instagram,2021-07-06,4066,82,1645.6
instagram,2021-07-07,2991,60,1207.2
instagram,2021-07-08,4558,93,1863.4
instagram,2021-07-09,4488,90,1826.8
instagram,2021-07-10,4344,86,1735.6
instagram,2021-07-11,4110,82,1645.0
instagram,2021-07-12,4758,98,1980.8
instagram,2021-07-13,4171,84,1663.8
instagram,2021-07-14,4174,82,1638.6
instagram,2021-07-15,3351,68,1321.8
instagram,2021-07-16,4232,85,1720.0
instagram,2021-07-17,3458,69,1393.4
instagram,2021-07-18,2945,60,1207.0
instagram,2021-07-19,3155,64,1261.6
instagram,2021-07-20,3462,69,1380.2
instagram,2021-07-21,3434,69,1367.0
instagram,2021-07-22,3327,67,1366.0
instagram,2021-07-23,3291,67,1310.6
instagram,2021-07-24,3511,72,1416.6
instagram,2021-07-25,3446,70,1393.0
instagram,2021-07-26,3049,60,1200.2
instagram,2021-07-27,3172,63,1283.8
instagram,2021-07-28,3143,64,1271.2
instagram,2021-07-29,3491,71,1427.4
instagram,2021-07-30,2514,50,984.2
instagram,2021-07-31,3090,60,1188.4
instagram,2021-08-01,3432,68,1349.6
instagram,2021-08-02,3367,67,1329.0
instagram,2021-08-03,3703,74,1480.4
instagram,2021-08-04,3488,71,1411.4
instagram,2021-08-05,3294,66,1282.2
instagram,2021-08-06,3615,74,1471.4
instagram,2021-08-07,2911,58,1185.2
instagram,2021-08-08,3052,60,1181.6
instagram,2021-08-09,2920,59,1184.6
instagram,2021-08-10,2840,56,1130.2
instagram,2021-08-11,3587,72,1440.8
instagram,2021-08-12,2338,47,924.4
instagram,2021-08-13,3389,69,1324.2
instagram,2021-08-14,3014,61,1214.2
instagram,2021-08-15,3066,62,1264.4
instagram,2021-08-16,3721,75,1496.0
instagram,2021-08-17,2545,52,1012.0
instagram,2021-08-18,2668,53,1077.2
instagram,2021-08-19,3013,60,1190.4
instagram,2021-08-20,3357,66,1316.8
instagram,2021-08-21,3140,63,1240.0
instagram,2021-08-22,3551,71,1402.6
instagram,2021-08-23,3129,62,1239.0
instagram,2021-08-24,3198,66,1310.2
instagram,2021-08-25,3370,68,1327.0
instagram,2021-08-26,3258,63,1245.0
instagram,2021-08-27,3209,66,1318.4
instagram,2021-08-28,2526,52,1032.8
instagram,2021-08-29,2985,60,1220.4
instagram,2021-08-30,2844,57,1142.4
instagram,2021-08-31,2625,52,1007.8
instagram,2021-09-01,3436,68,1333.8
instagram,2021-09-02,3007,60,1209.6
instagram,2021-09-03,3243,65,1301.4
instagram,2021-09-04,3131,63,1249.8
instagram,2021-09-05,2358,49,952.0
instagram,2021-09-06,3206,64,1283.8
instagram,2021-09-07,2323,47,909.0
instagram,2021-09-08,2755,54,1088.0
instagram,2021-09-09,3230,65,1294.0
instagram,2021-09-10,2869,58,1145.4
instagram,2021-09-11,2793,56,1088.2
instagram,2021-09-12,2679,54,1050.0
instagram,2021-09-13,2711,55,1090.4
instagram,2021-09-14,3417,70,1417.0
instagram,2021-09-15,2850,58,1164.8
instagram,2021-09-16,2790,56,1111.8
instagram,2021-09-17,2469,51,1018.4
instagram,2021-09-18,3793,76,1508.4
instagram,2021-09-19,3366,68,1363.2
instagram,2021-09-20,2753,57,1154.4
instagram,2021-09-21,2522,51,1016.2
instagram,2021-09-22,2827,57,1141.0
instagram,2021-09-23,2902,59,1153.2
instagram,2021-09-24,3134,63,1252.6
instagram,2021-09-25,2765,53,1049.2
instagram,2021-09-26,2478,50,992.2
instagram,2021-09-27,3030,61,1224.2
instagram,2021-09-28,3058,61,1207.6
instagram,2021-09-29,3533,74,1504.2
instagram,2021-09-30,3135,62,1239.6
instagram,2021-10-01,2875,58,1171.8
instagram,2021-10-02,2901,59,1165.2
instagram,2021-10-03,2727,55,1143.4
instagram,2021-10-04,2561,51,1011.4
instagram,2021-10-05,2954,60,1212.8
instagram,2021-10-06,2276,45,904.8
instagram,2021-10-07,3282,67,1362.6
instagram,2021-10-08,2821,58,1162.2
instagram,2021-10-09,4205,85,1709.4
instagram,2021-10-10,2972,60,1185.8
instagram,2021-10-11,3273,65,1295.4
instagram,2021-10-12,2879,58,1173.0
instagram,2021-10-13,3053,61,1208.6
instagram,2021-10-14,2435,51,1063.2
instagram,2021-10-15,2940,59,1196.6
instagram,2021-10-16,3313,67,1305.8
instagram,2021-10-17,2547,52,1068.8
instagram,2021-10-18,3435,69,1376.2
instagram,2021-10-19,2637,54,1096.6
instagram,2021-10-20,3241,65,1300.2
instagram,2021-10-21,2440,49,989.2
instagram,2021-10-22,2875,58,1166.4
instagram,2021-10-23,3186,64,1277.0
instagram,2021-10-24,2816,56,1116.2
instagram,2021-10-25,3523,69,1391.8
instagram,2021-10-26,3050,61,1209.6
instagram,2021-10-27,3536,72,1473.0
instagram,2021-10-28,2600,51,1009.6
instagram,2021-10-29,3498,70,1377.0
instagram,2021-10-30,2933,58,1180.4
instagram,2021-10-31,3620,73,1447.8
instagram,2021-11-01,3145,61,1215.2
instagram,2021-11-02,3150,65,1328.2
instagram,2021-11-03,3020,60,1198.6
instagram,2021-11-04,3437,69,1387.8
instagram,2021-11-05,3106,62,1253.0
instagram,2021-11-06,2446,50,987.2
instagram,2021-11-07,3517,70,1390.8
instagram,2021-11-08,3740,74,1483.8
instagram,2021-11-09,2909,59,1167.6
instagram,2021-11-10,2927,59,1163.2
instagram,2021-11-11,2402,50,975.6
instagram,2021-11-12,2671,54,1084.2
instagram,2021-11-13,2770,56,1134.8
instagram,2021-11-14,2856,55,1085.0
instagram,2021-11-15,2840,58,1167.4
instagram,2021-11-16,2454,50,989.8
instagram,2021-11-17,3352,66,1298.8
instagram,2021-11-18,2704,55,1083.8
instagram,2021-11-19,2960,60,1206.2
instagram,2021-11-20,2765,55,1103.0
instagram,2021-11-21,2436,50,1012.0
instagram,2021-11-22,3078,61,1209.4
instagram,2021-11-23,3327,67,1340.4
instagram,2021-11-24,2887,58,1169.2
instagram,2021-11-25,3238,66,1320.8
instagram,2021-11-26,3085,62,1229.0
instagram,2021-11-27,2925,60,1199.6
instagram,2021-11-28,4480,89,1752.0
instagram,2021-11-29,2753,55,1054.4
instagram,2021-11-30,2834,58,1151.2
instagram,2021-12-01,2491,51,1036.8
instagram,2021-12-02,2794,56,1121.6
instagram,2021-12-03,3123,62,1238.6
instagram,2021-12-04,3306,65,1277.0
instagram,2021-12-05,2853,57,1140.0
instagram,2021-12-06,2418,49,983.4
instagram,2021-12-07,3078,62,1270.2
instagram,2021-12-08,2606,53,1029.0
instagram,2021-12-09,3414,69,1374.0
instagram,2021-12-10,3338,66,1279.6
instagram,2021-12-11,3439,69,1349.6
instagram,2021-12-12,3163,63,1267.0
instagram,2021-12-13,2902,58,1161.4
instagram,2021-12-14,2687,53,1065.8
instagram,2021-12-15,2657,53,1047.2
instagram,2021-12-16,2884,58,1138.0
instagram,2021-12-17,3132,62,1231.8
instagram,2021-12-18,4408,90,1788.6
instagram,2021-12-19,3086,61,1208.4
instagram,2021-12-20,2822,57,1147.8
instagram,2021-12-21,3135,62,1218.2
instagram,2021-12-22,2774,55,1096.8
instagram,2021-12-23,3788,76,1482.8
instagram,2021-12-24,2846,57,1156.0
instagram,2021-12-25,3278,67,1345.0
instagram,2021-12-26,3359,67,1349.4
instagram,2021-12-27,2704,53,1057.4
instagram,2021-12-28,2879,59,1173.2
instagram,2021-12-29,2436,49,970.0
instagram,2021-12-30,3067,61,1203.2
instagram,2021-12-31,3774,75,1490.6
instagram,2022-01-01,2615,53,1071.8
instagram,2022-01-02,3409,68,1380.2
instagram,2022-01-03,3345,68,1324.8
instagram,2022-01-04,2818,58,1111.4
instagram,2022-01-05,2562,51,1030.2
instagram,2022-01-06,3313,67,1322.8
instagram,2022-01-07,2845,59,1146.4
instagram,2022-01-08,2406,49,976.2
instagram,2022-01-09,3147,64,1269.8
instagram,2022-01-10,3102,62,1251.0
instagram,2022-01-11,3411,70,1367.2
instagram,2022-01-12,3644,73,1456.2
instagram,2022-01-13,3117,62,1249.8
instagram,2022-01-14,2343,46,936.2
instagram,2022-01-15,2424,49,962.8
instagram,2022-01-16,3483,72,1425.6
instagram,2022-01-17,3733,76,1503.0
instagram,2022-01-18,3585,73,1490.2
instagram,2022-01-19,3557,71,1424.2
instagram,2022-01-20,3898,78,1571.8
instagram,2022-01-21,4191,83,1612.2
instagram,2022-01-22,3522,71,1419.2
instagram,2022-01-23,3644,74,1477.6
instagram,2022-01-24,3856,78,1559.2
instagram,2022-01-25,4218,85,1704.8
instagram,2022-01-26,3879,79,1579.2
instagram,2022-01-27,3259,65,1284.8
instagram,2022-01-28,3140,63,1263.8
instagram,2022-01-29,4066,82,1655.6
instagram,2022-01-30,3646,73,1485.0
instagram,2022-01-31,3358,68,1337.8
instagram,2022-02-01,3660,72,1443.6
instagram,2022-02-02,3286,67,1317.6
instagram,2022-02-03,3737,74,1482.8
instagram,2022-02-04,2412,49,969.2
instagram,2022-02-05,3627,75,1526.0
instagram,2022-02-06,3960,80,1591.0
instagram,2022-02-07,3503,71,1410.2
instagram,2022-02-08,3479,70,1420.8
instagram,2022-02-09,3284,64,1263.0
instagram,2022-02-10,3486,69,1391.2
instagram,2022-02-11,3488,70,1428.4
instagram,2022-02-12,3511,72,1447.0
instagram,2022-02-13,4061,83,1629.8
instagram,2022-02-14,3142,63,1247.0
instagram,2022-02-15,3385,68,1339.4
instagram,2022-02-16,3091,64,1304.8
instagram,2022-02-17,3204,64,1327.0
instagram,2022-02-18,3311,66,1319.2
instagram,2022-02-19,4187,83,1660.2
instagram,2022-02-20,3838,77,1552.2
instagram,2022-02-21,2845,57,1155.2
instagram,2022-02-22,3259,65,1273.2
instagram,2022-02-23,3392,67,1348.8
instagram,2022-02-24,3829,78,1551.4
instagram,2022-02-25,3519,69,1369.2
instagram,2022-02-26,3087,62,1253.2
instagram,2022-02-27,2899,60,1237.4
instagram,2022-02-28,3706,74,1439.8
instagram,2022-03-01,3325,67,1319.6
instagram,2022-03-02,4241,85,1665.4
instagram,2022-03-03,3876,78,1532.2
instagram,2022-03-04,2709,54,1074.6
instagram,2022-03-05,3573,70,1406.6
instagram,2022-03-06,3962,79,1576.0
instagram,2022-03-07,3616,73,1461.8
instagram,2022-03-08,3615,72,1438.2
instagram,2022-03-09,3125,64,1291.6
instagram,2022-03-10,3075,63,1194.2
instagram,2022-03-11,3518,70,1382.6
instagram,2022-03-12,3668,74,1474.8
instagram,2022-03-13,3911,80,1627.2
instagram,2022-03-14,3886,78,1555.4
instagram,2022-03-15,3294,67,1343.4
instagram,2022-03-16,3301,65,1325.8
instagram,2022-03-17,3360,68,1362.8
instagram,2022-03-18,3426,70,1372.8
instagram,2022-03-19,3578,71,1410.2
instagram,2022-03-20,3840,77,1562.0
instagram,2022-03-21,3406,69,1389.2
instagram,2022-03-22,4502,89,1781.4
instagram,2022-03-23,3727,74,1458.4
instagram,2022-03-24,2415,48,955.0
instagram,2022-03-25,3836,76,1478.6
