"payment_id","user_id","created_at","payment_sum"
23240,6734,2022-09-19 15:31:11.000,23.66
23241,6864,2022-09-19 16:57:10.000,17.42
23242,4793,2022-09-19 17:18:58.000,10.49
23243,6865,2022-09-19 17:29:25.000,11.35
23244,2628,2022-09-19 17:35:27.000,33.9
23245,5367,2022-09-19 19:19:42.000,15.42
23246,6866,2022-09-19 20:33:06.000,15.26
23247,2120,2022-09-19 21:09:06.000,22.42
23248,6867,2022-09-19 22:10:00.000,46.27
23249,6868,2022-09-19 22:39:39.000,48.25
23250,6869,2022-09-19 23:23:33.000,22.46
23251,6227,2022-09-19 23:28:09.000,18.23
23252,6035,2022-09-19 23:38:48.000,21.4
23253,6474,2022-09-20 00:34:03.000,9.43
23254,6493,2022-09-20 01:51:35.000,34.1
23255,6870,2022-09-20 02:13:58.000,39.93
23257,6871,2022-09-20 05:49:48.000,88.96
23259,3573,2022-09-20 07:49:28.000,64.5
23260,5688,2022-09-20 10:45:19.000,21.28
23261,6714,2022-09-20 13:37:47.000,16.9
23262,6835,2022-09-20 13:43:37.000,21.99
23263,3775,2022-09-20 14:59:45.000,29.34
23264,3472,2022-09-20 15:10:39.000,19.52
23266,6872,2022-09-20 15:42:58.000,46.41
23267,6107,2022-09-20 16:15:01.000,15.19
23268,6580,2022-09-20 20:43:57.000,24.12
23270,5415,2022-09-20 21:26:21.000,17.72
23271,6721,2022-09-20 21:54:55.000,100.37
23272,5340,2022-09-21 00:29:20.000,47.44
23273,6873,2022-09-21 01:22:25.000,18.39
23275,4498,2022-09-21 03:15:56.000,36.59
23276,6375,2022-09-21 03:22:01.000,9.6
23277,6482,2022-09-21 04:27:07.000,18.29
23278,6126,2022-09-21 06:41:29.000,16.15
23279,5779,2022-09-21 06:57:51.000,10.18
23280,6874,2022-09-21 08:23:17.000,13.14
23281,6530,2022-09-21 08:51:16.000,14.07
23282,6330,2022-09-21 09:08:17.000,10.8
23283,6875,2022-09-21 09:39:08.000,31.25
23284,6664,2022-09-21 12:06:27.000,23.66
23285,6876,2022-09-21 13:37:20.000,13
23286,6128,2022-09-21 13:54:03.000,15.55
23287,3904,2022-09-21 14:35:50.000,15.55
23288,6877,2022-09-21 15:47:55.000,24.55
23289,6286,2022-09-21 15:55:31.000,21.02
23290,5135,2022-09-21 16:24:54.000,23.13
23291,2914,2022-09-21 16:42:58.000,18.45
23292,6878,2022-09-21 17:39:44.000,16.54
23293,6879,2022-09-21 17:51:48.000,12.31
23294,1444,2022-09-21 18:05:09.000,31.56
23295,5432,2022-09-21 18:51:49.000,11.82
23296,6455,2022-09-21 19:17:02.000,18
23297,4901,2022-09-21 20:05:33.000,32.09
23298,2708,2022-09-21 21:05:48.000,48.21
23299,6880,2022-09-21 21:34:04.000,10.72
23300,6881,2022-09-21 21:59:11.000,69.16
23301,6882,2022-09-21 22:25:56.000,24.05
23302,6883,2022-09-22 00:56:56.000,47.02
23303,6884,2022-09-22 01:24:39.000,85.8
23306,281,2022-09-22 02:23:50.000,10.15
23307,6684,2022-09-22 02:25:54.000,16.65
23309,6885,2022-09-22 03:51:37.000,23.97
23308,6158,2022-09-22 04:04:03.000,52.94
23311,6886,2022-09-22 04:20:08.000,61.1
23312,5946,2022-09-22 06:52:00.000,22.54
23313,6887,2022-09-22 07:44:00.000,19.39
23314,4352,2022-09-22 07:46:01.000,124.15
23315,6817,2022-09-22 09:00:31.000,10.06
23316,5419,2022-09-22 10:34:35.000,12.02
23317,5143,2022-09-22 12:25:55.000,10.61
23320,5026,2022-09-22 13:23:13.000,9.53
23318,6875,2022-09-22 13:35:53.000,31.13
23322,5025,2022-09-22 14:45:05.000,34.47
23323,4872,2022-09-22 14:56:19.000,10.63
23324,6888,2022-09-22 15:27:09.000,147.33
23325,6889,2022-09-22 15:34:43.000,15.29
23326,6890,2022-09-22 16:18:48.000,12.13
23327,6891,2022-09-22 16:32:05.000,48
23328,4938,2022-09-22 16:41:12.000,12.31
23329,6892,2022-09-22 17:23:33.000,14.68
23330,6893,2022-09-22 19:05:04.000,22.25
23332,2744,2022-09-22 23:53:42.000,18.87
23333,1542,2022-09-23 02:46:02.000,41.69
23335,6894,2022-09-23 02:52:56.000,9.42
23336,6717,2022-09-23 03:33:12.000,118.58
23337,5775,2022-09-23 04:16:56.000,32.05
23338,6519,2022-09-23 04:30:37.000,18.46
23340,5386,2022-09-23 05:31:08.000,13.65
23341,5465,2022-09-23 05:33:41.000,24.75
23342,6756,2022-09-23 06:11:09.000,64.64
23343,6237,2022-09-23 08:05:39.000,23.64
23344,6895,2022-09-23 09:11:26.000,25.48
23345,6896,2022-09-23 09:23:37.000,21.14
23346,5448,2022-09-23 11:17:30.000,18.12
23347,6316,2022-09-23 11:31:51.000,13.83
23348,3758,2022-09-23 12:58:51.000,48.49
23349,894,2022-09-23 13:39:56.000,24.1
23350,5603,2022-09-23 14:36:23.000,21.9
23351,6897,2022-09-23 15:23:09.000,13.95
23353,6713,2022-09-23 16:58:42.000,41.01
23352,6898,2022-09-23 17:03:27.000,70.66
23355,3006,2022-09-23 17:26:59.000,12.6
23356,6034,2022-09-23 18:34:42.000,17.53
23357,6899,2022-09-23 19:02:05.000,21.28
23358,5743,2022-09-23 19:40:52.000,41.5
23359,6467,2022-09-23 20:15:17.000,70.38
23360,6103,2022-09-23 21:36:11.000,39.49
23361,6697,2022-09-23 22:25:32.000,10.58
23362,5154,2022-09-23 22:33:04.000,43.78
23363,6900,2022-09-23 23:03:19.000,48.29
23364,6079,2022-09-23 23:07:43.000,37.03
23366,4849,2022-09-24 01:04:43.000,15.95
23367,6901,2022-09-24 01:20:21.000,13
23368,6902,2022-09-24 02:32:21.000,15.62
23369,4174,2022-09-24 04:35:57.000,17.89
23370,5143,2022-09-24 05:32:08.000,15.6
23371,6903,2022-09-24 07:50:43.000,53.29
23372,6904,2022-09-24 08:22:18.000,14.07
23373,1639,2022-09-24 09:23:30.000,48.34
23374,6905,2022-09-24 10:36:50.000,9.52
23376,6150,2022-09-24 11:42:35.000,12.82
23375,6807,2022-09-24 11:47:56.000,46.21
23377,6072,2022-09-24 12:28:48.000,15.69
23381,6906,2022-09-24 15:16:26.000,11.8
23382,5788,2022-09-24 15:21:52.000,11.04
23384,6907,2022-09-24 15:32:10.000,22.36
23385,5433,2022-09-24 15:44:08.000,13.29
23386,3472,2022-09-24 16:42:20.000,17.23
23387,4460,2022-09-24 17:44:56.000,12.28
23388,6496,2022-09-24 18:55:54.000,24.8
23390,6046,2022-09-24 19:46:34.000,24.8
23389,6198,2022-09-24 19:50:50.000,55.21
23391,6605,2022-09-24 21:38:45.000,13.58
23392,6908,2022-09-24 23:47:22.000,19.33
23393,4598,2022-09-25 00:02:57.000,23.82
23394,6909,2022-09-25 01:17:42.000,16.9
23395,6910,2022-09-25 01:22:02.000,21.06
23396,5842,2022-09-25 03:06:37.000,22.63
23397,5546,2022-09-25 03:42:33.000,66.03
23398,6911,2022-09-25 03:55:36.000,35.92
23399,6912,2022-09-25 04:03:10.000,12.07
23400,5228,2022-09-25 04:29:56.000,10.53
23402,5879,2022-09-25 06:05:58.000,44.9
23403,6913,2022-09-25 06:06:27.000,13.19
23407,5716,2022-09-25 07:42:13.000,71.88
23406,6915,2022-09-25 07:47:55.000,34.03
23405,6914,2022-09-25 08:15:41.000,32.51
23408,6697,2022-09-25 08:22:54.000,63.42
23409,6916,2022-09-25 08:23:39.000,22.41
23410,6576,2022-09-25 08:35:10.000,15.07
23412,2591,2022-09-25 10:37:40.000,19.97
23413,6165,2022-09-25 11:30:00.000,70.92
23414,2002,2022-09-25 13:10:51.000,19.5
23415,2025,2022-09-25 14:39:48.000,23.31
23417,4213,2022-09-25 15:34:52.000,52.02
23418,6917,2022-09-25 16:52:18.000,10.18
23419,6683,2022-09-25 19:32:41.000,24.5
23421,6918,2022-09-25 20:49:00.000,24.94
23420,6228,2022-09-25 21:26:06.000,57.92
23422,2708,2022-09-25 23:31:02.000,10.06
23423,6919,2022-09-26 00:09:38.000,19.11
23424,6920,2022-09-26 01:31:53.000,24.05
23425,6921,2022-09-26 01:47:26.000,10.17
23426,6700,2022-09-26 02:09:30.000,10.26
23427,6922,2022-09-26 02:17:51.000,15.19
23430,6923,2022-09-26 04:12:09.000,30.24
23433,4523,2022-09-26 05:22:29.000,13.58
23434,4726,2022-09-26 07:33:02.000,45.68
23435,6377,2022-09-26 10:09:18.000,19.39
23436,5643,2022-09-26 12:16:37.000,9.12
23438,5512,2022-09-26 13:18:00.000,12.25
23439,3066,2022-09-26 13:27:21.000,24.34
23440,708,2022-09-26 15:05:58.000,13.02
23441,6006,2022-09-26 16:06:47.000,36.42
23442,5797,2022-09-26 16:19:01.000,39.2
23443,6734,2022-09-26 17:30:15.000,24.82
23444,6924,2022-09-26 17:44:12.000,18.43
23445,4924,2022-09-26 19:25:53.000,9.09
23446,6925,2022-09-26 20:33:01.000,10.58
23447,5438,2022-09-26 20:43:41.000,10.98
23448,6926,2022-09-26 20:47:13.000,23.81
23450,88,2022-09-26 21:36:52.000,36.44
23451,4219,2022-09-26 22:34:54.000,31.69
23454,6813,2022-09-27 00:15:16.000,9.15
23455,6927,2022-09-27 01:20:26.000,34.03
23458,6236,2022-09-27 02:15:03.000,13.14
23459,5145,2022-09-27 02:35:13.000,24.19
23460,6527,2022-09-27 03:02:49.000,24.16
23461,4300,2022-09-27 03:17:05.000,15.04
23462,6740,2022-09-27 04:36:46.000,23
23464,6928,2022-09-27 05:59:44.000,20.26
23465,3715,2022-09-27 06:48:41.000,22.06
23466,5341,2022-09-27 06:57:43.000,24.15
23470,6930,2022-09-27 07:28:08.000,24.08
23469,6662,2022-09-27 07:39:55.000,32.99
23468,6929,2022-09-27 07:50:20.000,37.97
23471,5678,2022-09-27 09:06:05.000,19.36
23472,6280,2022-09-27 09:51:26.000,30.66
23473,6931,2022-09-27 09:56:58.000,16.18
23474,6224,2022-09-27 09:58:43.000,22.36
23477,6802,2022-09-27 12:16:27.000,13.26
23479,6932,2022-09-27 13:43:34.000,12.71
23478,5972,2022-09-27 14:18:29.000,52.4
23481,5343,2022-09-27 15:17:23.000,85.62
23482,6933,2022-09-27 16:26:00.000,21.81
23483,6191,2022-09-27 16:52:47.000,22.4
23485,6934,2022-09-27 19:34:03.000,17.59
23484,6043,2022-09-27 19:45:30.000,57.9
23486,6935,2022-09-27 20:22:08.000,15.14
23487,6556,2022-09-27 20:52:38.000,23.21
23489,6936,2022-09-27 21:34:25.000,24.82
23490,6644,2022-09-27 21:43:13.000,14.04
23491,5087,2022-09-27 22:15:54.000,15.35
23492,6872,2022-09-27 23:29:20.000,11.35
23494,5855,2022-09-28 00:18:14.000,9.59
23495,6250,2022-09-28 02:25:55.000,37.06
23497,6530,2022-09-28 02:56:57.000,10.52
23496,4705,2022-09-28 03:00:57.000,40.95
23498,4858,2022-09-28 03:02:07.000,17.24
23499,6469,2022-09-28 04:01:19.000,23.7
23500,6937,2022-09-28 05:19:01.000,13.14
23501,3252,2022-09-28 05:37:29.000,17.82
23502,6938,2022-09-28 05:59:52.000,9.52
23504,3345,2022-09-28 09:27:59.000,9.01
23506,2628,2022-09-28 10:37:15.000,15.07
23507,6517,2022-09-28 10:39:52.000,21.67
23509,5948,2022-09-28 11:37:34.000,11.89
23510,6939,2022-09-28 11:43:10.000,9.97
23508,434,2022-09-28 11:58:39.000,55.85
23512,5203,2022-09-28 13:49:55.000,14.57
23511,5357,2022-09-28 13:50:10.000,31.51
23514,6091,2022-09-28 15:35:25.000,18.45
23515,5090,2022-09-28 15:41:49.000,11.8
23516,5538,2022-09-28 16:43:49.000,11.33
23517,6556,2022-09-28 19:36:07.000,10.58
23518,6923,2022-09-28 19:58:09.000,11.72
23519,6830,2022-09-28 20:30:04.000,12.01
23520,6940,2022-09-28 21:31:40.000,15.75
23521,6834,2022-09-28 22:44:41.000,41.26
23524,6219,2022-09-28 23:16:42.000,17.74
23525,3822,2022-09-28 23:22:07.000,18.94
23526,6121,2022-09-29 00:01:12.000,32.86
23528,6941,2022-09-29 01:40:37.000,15.88
23529,4972,2022-09-29 01:46:48.000,26.38
23527,6737,2022-09-29 02:09:31.000,43.2
23530,6942,2022-09-29 02:13:19.000,15.51
23531,2667,2022-09-29 02:45:28.000,16.57
23532,1637,2022-09-29 03:00:37.000,15.14
23533,4710,2022-09-29 03:25:31.000,42.17
23534,6943,2022-09-29 03:50:04.000,9.78
23535,3318,2022-09-29 05:09:15.000,13.58
23536,6363,2022-09-29 05:24:36.000,16.47
23537,6944,2022-09-29 05:26:39.000,15.07
23538,5731,2022-09-29 06:25:29.000,22.63
23539,5782,2022-09-29 07:36:30.000,12.25
23540,5104,2022-09-29 09:54:00.000,104.68
23541,3742,2022-09-29 11:31:12.000,14.91
23543,6945,2022-09-29 12:36:49.000,15.19
23544,6376,2022-09-29 13:38:44.000,37.66
23545,88,2022-09-29 14:23:02.000,38.7
23546,6946,2022-09-29 14:32:23.000,37.03
23547,3673,2022-09-29 16:33:20.000,14.96
23548,6814,2022-09-29 16:53:04.000,24.05
23549,6947,2022-09-29 18:47:36.000,37.63
23550,6948,2022-09-29 20:51:38.000,30.85
23552,4207,2022-09-29 21:09:05.000,17.91
23553,6692,2022-09-29 21:12:29.000,45.49
23554,6770,2022-09-29 21:55:46.000,11.35
23555,5625,2022-09-30 00:04:26.000,10.13
23556,878,2022-09-30 01:30:39.000,12.37
23557,6580,2022-09-30 01:49:07.000,12.39
23558,6949,2022-09-30 02:38:33.000,21.67
23559,6030,2022-09-30 02:47:08.000,14.68
23560,6836,2022-09-30 04:30:50.000,37.41
23561,6550,2022-09-30 04:32:28.000,22.66
23562,6950,2022-09-30 05:40:48.000,51.08
23563,782,2022-09-30 06:47:37.000,24.8
23564,6951,2022-09-30 07:45:11.000,23.06
23565,6952,2022-09-30 08:45:38.000,23.12
23566,6359,2022-09-30 08:48:53.000,36.76
23567,6953,2022-09-30 11:02:49.000,22.24
23568,6612,2022-09-30 12:00:42.000,24.8
23569,6954,2022-09-30 12:35:04.000,15.55
23570,4141,2022-09-30 14:44:51.000,28.5
23571,2323,2022-09-30 15:30:58.000,22.95
23572,5721,2022-09-30 17:48:24.000,12.25
23573,6617,2022-09-30 18:22:56.000,24.48
23574,6794,2022-09-30 18:50:39.000,13.14
23575,5457,2022-09-30 19:04:17.000,15.98
23576,6955,2022-09-30 19:37:40.000,18.45
23577,6623,2022-09-30 20:39:51.000,23.49
23578,5356,2022-09-30 21:13:41.000,36.54
23579,2937,2022-09-30 22:28:44.000,47.3
23580,5373,2022-09-30 22:48:21.000,24.77
23581,5476,2022-09-30 23:26:28.000,23.4
23582,4332,2022-09-30 23:44:42.000,18.8
23583,6305,2022-10-01 00:14:08.000,23.13
23584,5932,2022-10-01 00:16:03.000,24.06
23585,6797,2022-10-01 00:41:05.000,27.47
23586,6444,2022-10-01 01:00:07.000,12.36
23587,4587,2022-10-01 01:38:09.000,18.66
23588,6956,2022-10-01 01:44:03.000,10.89
23590,1735,2022-10-01 02:55:12.000,17.89
23589,5823,2022-10-01 03:10:41.000,36.17
23591,6957,2022-10-01 04:35:53.000,16.91
23592,6647,2022-10-01 04:55:38.000,16.48
23593,4972,2022-10-01 05:10:30.000,14.87
23594,5753,2022-10-01 06:34:14.000,43.51
23595,6903,2022-10-01 07:21:11.000,19.39
23596,5440,2022-10-01 07:26:17.000,14.24
23597,6428,2022-10-01 07:27:11.000,9.83
23598,6636,2022-10-01 10:35:04.000,23.38
23599,6467,2022-10-01 12:05:30.000,18.84
23600,6082,2022-10-01 12:13:28.000,10.98
23601,4021,2022-10-01 13:00:04.000,14.91
23603,2456,2022-10-01 16:28:15.000,17.24
23604,6958,2022-10-01 16:59:35.000,48.82
23605,6959,2022-10-01 18:49:58.000,18.34
23606,4473,2022-10-01 20:37:05.000,23.59
23607,6657,2022-10-01 21:05:05.000,36.18
23608,6736,2022-10-01 21:05:06.000,21.4
23609,5809,2022-10-01 22:00:36.000,71.72
23610,6960,2022-10-01 22:52:57.000,46.93
23611,6456,2022-10-01 23:06:26.000,17.95
23612,4945,2022-10-01 23:18:34.000,14.95
23614,4682,2022-10-02 02:27:03.000,16.54
23615,6236,2022-10-02 03:30:06.000,21.85
23616,6961,2022-10-02 03:40:51.000,40.12
23618,6058,2022-10-02 05:57:04.000,16.37
23619,1984,2022-10-02 06:24:54.000,18.11
23620,5027,2022-10-02 07:31:34.000,48.32
23621,6962,2022-10-02 08:14:44.000,56.3
23622,6832,2022-10-02 08:22:59.000,22.25
23623,4910,2022-10-02 08:25:50.000,23.66
23624,6963,2022-10-02 08:43:16.000,16.8
23625,6258,2022-10-02 08:50:38.000,12.97
23626,2418,2022-10-02 09:05:40.000,14.95
23627,6483,2022-10-02 10:32:43.000,21.64
23628,6837,2022-10-02 11:34:41.000,37.43
23629,5611,2022-10-02 12:11:55.000,30.15
23630,434,2022-10-02 12:13:04.000,24.84
23631,5068,2022-10-02 13:48:38.000,24.33
23632,5796,2022-10-02 13:48:44.000,76.44
23633,2002,2022-10-02 13:49:26.000,17.76
23634,5402,2022-10-02 14:42:59.000,11.48
23635,5780,2022-10-02 15:06:45.000,24.35
23636,4557,2022-10-02 16:37:18.000,70.32
23637,5288,2022-10-02 18:23:56.000,17.24
23638,4383,2022-10-02 19:17:56.000,10.89
23639,6680,2022-10-02 20:12:50.000,24.31
23640,5638,2022-10-02 21:05:11.000,19.39
23642,4876,2022-10-02 21:47:24.000,24.5
23644,6534,2022-10-02 23:42:21.000,55.14
23646,6964,2022-10-03 00:21:57.000,18.11
23645,6210,2022-10-03 00:23:11.000,69.01
23647,6965,2022-10-03 00:33:18.000,39.36
23648,6864,2022-10-03 02:21:54.000,46.42
23649,6966,2022-10-03 03:20:53.000,24.84
23650,6330,2022-10-03 03:31:22.000,9.31
23651,6885,2022-10-03 04:13:53.000,34.23
23652,6967,2022-10-03 05:49:58.000,74.34
23653,6769,2022-10-03 06:25:12.000,16.1
23654,6494,2022-10-03 07:58:56.000,22.57
23655,6968,2022-10-03 08:19:07.000,24.84
23657,6016,2022-10-03 09:00:10.000,10.18
23659,6785,2022-10-03 09:10:05.000,12.71
23660,6545,2022-10-03 09:18:46.000,9.82
23658,6636,2022-10-03 09:23:53.000,93.61
23661,6969,2022-10-03 10:46:42.000,24.82
23662,5375,2022-10-03 10:54:53.000,34.84
23663,4542,2022-10-03 11:41:22.000,24.08
23664,5009,2022-10-03 12:19:28.000,10.89
23665,5434,2022-10-03 12:33:04.000,27.26
23666,4934,2022-10-03 12:38:54.000,24.49
23668,3715,2022-10-03 14:54:38.000,25.76
23669,6309,2022-10-03 16:06:58.000,38.66
23671,6970,2022-10-03 17:31:12.000,15.11
23670,3049,2022-10-03 17:40:20.000,37.28
23672,5609,2022-10-03 17:48:53.000,18.93
23673,5046,2022-10-03 18:00:03.000,26.57
23674,6971,2022-10-03 18:53:22.000,9.59
23675,6972,2022-10-03 19:00:10.000,14.02
23676,5768,2022-10-03 19:10:32.000,11.35
23677,6248,2022-10-03 21:10:28.000,16.48
23680,6729,2022-10-04 00:39:30.000,79.77
23682,6973,2022-10-04 01:45:25.000,19.28
23684,6312,2022-10-04 02:39:58.000,22.7
23685,6974,2022-10-04 02:45:42.000,15.42
23686,6898,2022-10-04 03:24:35.000,12.6
23687,5820,2022-10-04 03:34:42.000,15.98
23688,5439,2022-10-04 04:04:45.000,46.67
23689,6975,2022-10-04 04:43:13.000,24.1
23692,6808,2022-10-04 05:42:37.000,22.46
23691,6034,2022-10-04 05:44:30.000,74.61
23693,4610,2022-10-04 05:56:15.000,12.68
23695,6976,2022-10-04 06:47:00.000,24.03
23696,6977,2022-10-04 07:00:31.000,21.99
23697,6745,2022-10-04 07:03:24.000,24.62
23698,3448,2022-10-04 08:58:57.000,16.33
23699,3451,2022-10-04 10:49:45.000,25.08
23700,6978,2022-10-04 12:05:29.000,9.17
23701,6979,2022-10-04 12:19:09.000,24.75
23702,6980,2022-10-04 12:55:56.000,24.84
23703,5422,2022-10-04 13:14:39.000,14.49
23704,4901,2022-10-04 15:00:20.000,23.49
23705,4729,2022-10-04 15:23:02.000,21.16
23706,4400,2022-10-04 15:33:14.000,9.42
23708,4019,2022-10-04 17:05:09.000,12.13
23709,6068,2022-10-04 18:04:20.000,22.99
23710,6121,2022-10-04 19:11:55.000,27.27
23711,5928,2022-10-04 19:55:14.000,12.47
23712,4346,2022-10-04 20:00:55.000,11.26
23713,5656,2022-10-04 20:52:27.000,24.15
23715,6981,2022-10-04 21:28:13.000,12.37
23716,6437,2022-10-04 21:42:27.000,14.31
23717,6939,2022-10-04 22:03:57.000,43.2
23718,5231,2022-10-04 23:39:43.000,18.98
23719,6249,2022-10-04 23:59:50.000,61.44
23720,5450,2022-10-05 00:22:36.000,15.94
23721,6695,2022-10-05 01:34:14.000,13.84
23722,6109,2022-10-05 02:29:11.000,15.94
23723,6982,2022-10-05 04:25:13.000,10.46
23724,6547,2022-10-05 04:45:38.000,136.57
23725,5383,2022-10-05 05:22:21.000,15.07
23726,4950,2022-10-05 07:11:29.000,23.05
23727,3970,2022-10-05 08:26:24.000,49.05
23728,6649,2022-10-05 08:48:37.000,63.09
23729,6956,2022-10-05 08:57:01.000,23.3
23731,5651,2022-10-05 10:13:36.000,14.3
23730,1674,2022-10-05 10:18:07.000,60.11
23732,5390,2022-10-05 10:39:39.000,21.23
23734,6801,2022-10-05 12:37:02.000,12.99
23733,6983,2022-10-05 12:51:09.000,40.4
23735,6577,2022-10-05 14:59:49.000,16.47
23737,6984,2022-10-05 17:08:39.000,18.62
23736,6215,2022-10-05 17:13:54.000,32.43
23740,6985,2022-10-05 18:59:12.000,15.9
23741,5729,2022-10-05 19:00:55.000,24.83
23742,5207,2022-10-05 19:58:07.000,15.98
23743,4602,2022-10-05 22:13:04.000,21.99
23744,5423,2022-10-06 00:14:55.000,21.01
23745,6416,2022-10-06 00:20:33.000,9.12
23746,6986,2022-10-06 04:07:16.000,31.16
23747,4056,2022-10-06 04:18:22.000,22.09
23748,6669,2022-10-06 06:05:47.000,24.75
23749,6987,2022-10-06 07:22:46.000,15.75
23750,5447,2022-10-06 08:20:31.000,24.72
23751,6513,2022-10-06 09:46:59.000,21.18
23752,4610,2022-10-06 10:01:22.000,20.95
23753,6097,2022-10-06 11:52:22.000,20.26
23754,6385,2022-10-06 13:27:15.000,21.64
23755,6988,2022-10-06 14:07:14.000,100.58
23756,6108,2022-10-06 14:24:17.000,11.09
23757,6574,2022-10-06 15:55:58.000,41.14
23758,6989,2022-10-06 15:56:28.000,13.14
23760,6600,2022-10-06 17:02:17.000,23.64
23761,434,2022-10-06 18:43:43.000,18.12
23762,6990,2022-10-06 18:53:14.000,48.2
23763,6025,2022-10-06 19:25:00.000,9.17
23764,6991,2022-10-06 20:56:49.000,40.25
23766,6459,2022-10-06 22:53:18.000,10.43
23767,6241,2022-10-06 23:30:00.000,10.13
23768,6549,2022-10-06 23:57:27.000,13.14
23769,6541,2022-10-07 00:04:03.000,16.47
23770,4585,2022-10-07 00:13:51.000,27.1
23771,6838,2022-10-07 00:35:25.000,17.59
23772,2054,2022-10-07 00:44:38.000,37.08
23775,5750,2022-10-07 01:51:01.000,12.99
23776,6238,2022-10-07 02:00:06.000,15.07
23779,5221,2022-10-07 03:20:21.000,9.12
23780,4224,2022-10-07 03:43:22.000,23.46
23781,6992,2022-10-07 04:32:09.000,11.32
23782,6993,2022-10-07 05:40:40.000,17.24
23784,6994,2022-10-07 09:59:08.000,15.42
23785,6995,2022-10-07 11:01:54.000,19.08
23787,6529,2022-10-07 12:19:45.000,66.87
23788,5289,2022-10-07 14:18:51.000,57.91
23789,6704,2022-10-07 14:33:30.000,11.03
23790,6763,2022-10-07 14:46:34.000,37.33
23791,6442,2022-10-07 14:49:11.000,25.45
23793,5505,2022-10-07 16:45:50.000,22.42
23794,4550,2022-10-07 16:46:52.000,16.3
23792,6996,2022-10-07 17:03:43.000,92.66
23795,5112,2022-10-07 18:20:06.000,24.1
23796,6471,2022-10-07 18:26:58.000,24.86
23797,6997,2022-10-07 20:11:42.000,12.61
23798,6398,2022-10-07 21:38:29.000,47.28
23799,5540,2022-10-07 21:42:27.000,54.13
23801,6998,2022-10-07 22:10:06.000,23.75
23802,4082,2022-10-07 22:15:26.000,10.46
23803,4096,2022-10-08 00:32:01.000,11.09
23804,6999,2022-10-08 01:18:01.000,10.46
23805,6153,2022-10-08 03:32:04.000,80.8
23806,6259,2022-10-08 03:54:35.000,18.36
23809,6193,2022-10-08 06:07:17.000,24.5
23810,5726,2022-10-08 06:16:13.000,23.4
23812,6877,2022-10-08 08:21:58.000,14.68
23814,7001,2022-10-08 08:38:58.000,46.82
23815,5876,2022-10-08 08:41:03.000,13.26
23816,5935,2022-10-08 08:43:18.000,41.04
23817,5209,2022-10-08 08:51:38.000,23.01
23818,7002,2022-10-08 09:03:46.000,23.06
23813,7000,2022-10-08 09:04:28.000,85.35
23819,821,2022-10-08 09:36:07.000,9.26
23820,6571,2022-10-08 09:56:45.000,51.29
23822,7003,2022-10-08 12:05:32.000,34.24
23824,7004,2022-10-08 13:33:09.000,24.27
23825,7005,2022-10-08 13:42:38.000,19.7
23826,7006,2022-10-08 14:52:37.000,20.03
23827,5769,2022-10-08 15:50:11.000,18.93
23828,7007,2022-10-08 16:46:06.000,22.66
23829,1921,2022-10-08 17:05:55.000,14.15
23830,7008,2022-10-08 17:57:59.000,36.63
23831,4853,2022-10-08 18:09:47.000,11.41
23832,3402,2022-10-08 18:16:28.000,11.82
23833,5717,2022-10-08 18:29:39.000,12.53
23834,6932,2022-10-08 18:36:41.000,25.26
23835,1816,2022-10-08 18:50:48.000,16.03
23836,4159,2022-10-08 18:59:04.000,21.4
23837,5357,2022-10-08 19:02:04.000,48.12
23838,7009,2022-10-08 19:21:13.000,23.03
23839,1099,2022-10-08 19:47:29.000,11.1
23840,442,2022-10-08 21:01:19.000,14.68
23841,5921,2022-10-08 21:09:57.000,9.53
23843,7011,2022-10-09 01:02:01.000,18.51
23842,7010,2022-10-09 01:39:55.000,34.44
23844,3734,2022-10-09 01:51:55.000,12.37
23846,7012,2022-10-09 04:08:47.000,18.67
23847,5173,2022-10-09 04:21:33.000,15.4
23849,7013,2022-10-09 04:36:57.000,19.5
23851,7014,2022-10-09 05:12:34.000,25.92
23848,4911,2022-10-09 05:21:39.000,67.35
23852,7015,2022-10-09 05:53:18.000,23.05
23853,2834,2022-10-09 06:02:48.000,24.41
23854,6176,2022-10-09 06:05:08.000,23.64
23855,7016,2022-10-09 06:12:55.000,10.05
23856,4486,2022-10-09 06:32:53.000,10.72
23857,660,2022-10-09 07:03:51.000,32.66
23858,6700,2022-10-09 07:14:14.000,22.7
23859,2140,2022-10-09 07:49:48.000,14.02
23860,5779,2022-10-09 07:54:08.000,21.24
23861,7017,2022-10-09 09:49:05.000,13.63
23862,6307,2022-10-09 09:54:56.000,11.8
23863,6733,2022-10-09 11:29:47.000,24.48
23864,3171,2022-10-09 11:38:48.000,18.29
23865,7018,2022-10-09 12:09:35.000,9.78
23866,6850,2022-10-09 12:11:03.000,12.25
23867,7019,2022-10-09 13:38:20.000,36.58
23868,1817,2022-10-09 13:53:32.000,18.98
23869,6571,2022-10-09 16:10:32.000,15.27
23870,6138,2022-10-09 17:36:26.000,19.35
23871,5668,2022-10-09 17:37:45.000,18.97
23872,7020,2022-10-09 18:07:27.000,21.7
23873,4224,2022-10-09 18:10:38.000,51.96
23874,7021,2022-10-09 18:16:51.000,16.1
23875,5057,2022-10-09 19:12:13.000,12.99
23876,3222,2022-10-09 19:51:48.000,38.7
23877,5112,2022-10-09 20:53:59.000,37.86
23878,5382,2022-10-09 21:21:41.000,23
23879,6241,2022-10-09 21:33:03.000,13.95
