order_id,order_date,order_amount,order_quantity,client_type
1453,2022-06-26 05:38:01.960653552,98.1,2,corporate
1454,2022-06-26 08:32:48.656218740,81.9,1,individual
1455,2022-06-26 11:27:35.351783928,96.3,2,corporate
1456,2022-06-26 14:22:22.047349116,81.9,2,corporate
1457,2022-06-26 17:17:08.742914306,95.4,2,individual
1458,2022-06-26 20:11:55.438479494,86.4,3,corporate
1459,2022-06-26 23:06:42.134044682,83.7,1,individual
1460,2022-06-27 02:01:28.829609870,95.4,3,corporate
1461,2022-06-27 04:56:15.525175058,83.7,4,individual
1462,2022-06-27 07:51:02.220740248,97.2,3,individual
1463,2022-06-27 10:45:48.916305436,98.1,4,individual
1464,2022-06-27 13:40:35.611870624,81.0,4,individual
1465,2022-06-27 16:35:22.307435812,98.1,1,corporate
1466,2022-06-27 19:30:09.003001000,82.8,4,corporate
1467,2022-06-27 22:24:55.698566190,96.3,1,corporate
1468,2022-06-28 01:19:42.394131378,85.5,3,corporate
1469,2022-06-28 04:14:29.089696566,86.4,3,corporate
1470,2022-06-28 07:09:15.785261754,96.3,2,corporate
1471,2022-06-28 10:04:02.480826942,86.4,2,individual
1472,2022-06-28 12:58:49.176392132,95.4,3,corporate
1473,2022-06-28 15:53:35.871957320,85.5,2,individual
1474,2022-06-28 18:48:22.567522508,92.7,4,corporate
1475,2022-06-28 21:43:09.263087696,95.4,2,individual
1476,2022-06-29 00:37:55.958652884,84.6,2,corporate
1477,2022-06-29 03:32:42.654218074,98.1,3,corporate
1478,2022-06-29 06:27:29.349783262,90.0,3,individual
1479,2022-06-29 09:22:16.045348450,86.4,3,corporate
1480,2022-06-29 12:17:02.740913638,89.1,2,corporate
1481,2022-06-29 15:11:49.436478826,81.0,1,corporate
1482,2022-06-29 18:06:36.132044016,83.7,3,corporate
1483,2022-06-29 21:01:22.827609204,87.3,4,corporate
1484,2022-06-29 23:56:09.523174392,91.8,3,individual
1485,2022-06-30 02:50:56.218739580,90.9,1,individual
1486,2022-06-30 05:45:42.914304768,83.7,1,corporate
1487,2022-06-30 08:40:29.609869958,90.0,3,individual
1488,2022-06-30 11:35:16.305435146,94.5,4,individual
1489,2022-06-30 14:30:03.001000334,90.9,1,corporate
1490,2022-06-30 17:24:49.696565522,90.0,3,individual
1491,2022-06-30 20:19:36.392130710,84.6,2,corporate
1492,2022-06-30 23:14:23.087695900,90.0,2,individual
1493,2022-07-01 02:09:09.783261088,81.9,1,individual
1494,2022-07-01 05:03:56.478826276,93.6,2,corporate
1495,2022-07-01 07:58:43.174391464,97.2,1,corporate
1496,2022-07-01 10:53:29.869956652,88.2,2,individual
1497,2022-07-01 13:48:16.565521842,81.0,4,individual
1498,2022-07-01 16:43:03.261087030,98.1,1,corporate
1499,2022-07-01 19:37:49.956652218,90.9,1,individual
1500,2022-07-01 22:32:36.652217406,92.7,2,individual
1501,2022-07-02 01:27:23.347782594,91.8,3,corporate
1502,2022-07-02 04:22:10.043347784,96.3,4,individual
1503,2022-07-02 07:16:56.738912972,84.6,4,individual
1504,2022-07-02 10:11:43.434478160,82.8,1,corporate
1505,2022-07-02 13:06:30.130043348,90.0,4,corporate
1506,2022-07-02 16:01:16.825608536,98.1,3,corporate
1507,2022-07-02 18:56:03.521173726,82.8,1,corporate
1508,2022-07-02 21:50:50.216738914,92.7,4,individual
1509,2022-07-03 00:45:36.912304102,95.4,3,individual
1510,2022-07-03 03:40:23.607869290,82.8,4,individual
1511,2022-07-03 06:35:10.303434478,97.2,3,corporate
1512,2022-07-03 09:29:56.998999668,96.3,1,corporate
1513,2022-07-03 12:24:43.694564856,81.9,1,corporate
1514,2022-07-03 15:19:30.390130044,90.9,3,corporate
1515,2022-07-03 18:14:17.085695232,90.0,2,individual
1516,2022-07-03 21:09:03.781260420,83.7,2,corporate
1517,2022-07-04 00:03:50.476825610,97.2,2,individual
1518,2022-07-04 02:58:37.172390798,81.9,1,corporate
1519,2022-07-04 05:53:23.867955986,86.4,3,individual
1520,2022-07-04 08:48:10.563521174,94.5,4,corporate
1521,2022-07-04 11:42:57.259086362,87.3,4,individual
1522,2022-07-04 14:37:43.954651552,81.0,3,individual
1523,2022-07-04 17:32:30.650216740,92.7,1,individual
1524,2022-07-04 20:27:17.345781928,81.0,3,corporate
1525,2022-07-04 23:22:04.041347116,91.8,3,corporate
1526,2022-07-05 02:16:50.736912304,96.3,4,individual
1527,2022-07-05 05:11:37.432477494,98.1,3,corporate
1528,2022-07-05 08:06:24.128042682,82.8,1,corporate
1529,2022-07-05 11:01:10.823607870,86.4,1,individual
1530,2022-07-05 13:55:57.519173058,89.1,3,corporate
1531,2022-07-05 16:50:44.214738246,87.3,4,corporate
1532,2022-07-05 19:45:30.910303436,81.0,3,individual
1533,2022-07-05 22:40:17.605868624,92.7,1,corporate
1534,2022-07-06 01:35:04.301433812,85.5,4,corporate
1535,2022-07-06 04:29:50.996999000,96.3,4,corporate
1536,2022-07-06 07:24:37.692564188,92.7,4,corporate
1537,2022-07-06 10:19:24.388129376,98.1,4,corporate
1538,2022-07-06 13:14:11.083694566,84.6,3,individual
1539,2022-07-06 16:08:57.779259754,94.5,1,corporate
1540,2022-07-06 19:03:44.474824942,84.6,1,individual
1541,2022-07-06 21:58:31.170390130,83.7,2,individual
1542,2022-07-07 00:53:17.865955318,98.1,2,individual
1543,2022-07-07 03:48:04.561520508,97.2,3,individual
1544,2022-07-07 06:42:51.257085696,86.4,2,individual
1545,2022-07-07 09:37:37.952650884,83.7,3,individual
1546,2022-07-07 12:32:24.648216072,83.7,4,corporate
1547,2022-07-07 15:27:11.343781260,81.0,1,individual
1548,2022-07-07 18:21:58.039346450,88.2,2,corporate
1549,2022-07-07 21:16:44.734911638,91.8,4,individual
1550,2022-07-08 00:11:31.430476826,96.3,3,individual
1551,2022-07-08 03:06:18.126042014,96.3,1,corporate
1552,2022-07-08 06:01:04.821607202,90.9,2,corporate
1553,2022-07-08 08:55:51.517172392,93.6,1,individual
1554,2022-07-08 11:50:38.212737580,87.3,1,corporate
1555,2022-07-08 14:45:24.908302768,97.2,3,individual
1556,2022-07-08 17:40:11.603867956,92.7,1,individual
1557,2022-07-08 20:34:58.299433144,90.9,2,corporate
1558,2022-07-08 23:29:44.994998334,90.0,1,individual
1559,2022-07-09 02:24:31.690563522,87.3,4,corporate
1560,2022-07-09 05:19:18.386128710,81.0,4,individual
1561,2022-07-09 08:14:05.081693898,81.9,1,individual
1562,2022-07-09 11:08:51.777259086,87.3,4,corporate
1563,2022-07-09 14:03:38.472824276,86.4,2,corporate
1564,2022-07-09 16:58:25.168389464,86.4,4,corporate
1565,2022-07-09 19:53:11.863954652,98.1,1,individual
1566,2022-07-09 22:47:58.559519840,97.2,4,corporate
1567,2022-07-10 01:42:45.255085028,93.6,3,individual
1568,2022-07-10 04:37:31.950650218,92.7,1,individual
1569,2022-07-10 07:32:18.646215406,90.9,3,corporate
1570,2022-07-10 10:27:05.341780594,84.6,2,corporate
1571,2022-07-10 13:21:52.037345782,81.0,3,corporate
1572,2022-07-10 16:16:38.732910970,89.1,4,corporate
1573,2022-07-10 19:11:25.428476160,96.3,4,corporate
1574,2022-07-10 22:06:12.124041348,96.3,4,corporate
1575,2022-07-11 01:00:58.819606536,95.4,2,individual
1576,2022-07-11 03:55:45.515171724,93.6,4,individual
1577,2022-07-11 06:50:32.210736912,82.8,1,corporate
1578,2022-07-11 09:45:18.906302102,83.7,3,individual
1579,2022-07-11 12:40:05.601867290,88.2,2,individual
1580,2022-07-11 15:34:52.297432478,87.3,3,corporate
1581,2022-07-11 18:29:38.992997666,83.7,4,individual
1582,2022-07-11 21:24:25.688562854,98.1,2,corporate
1583,2022-07-12 00:19:12.384128044,94.5,2,corporate
1584,2022-07-12 03:13:59.079693232,84.6,1,individual
1585,2022-07-12 06:08:45.775258420,92.7,1,individual
1586,2022-07-12 09:03:32.470823608,94.5,1,individual
1587,2022-07-12 11:58:19.166388796,92.7,1,individual
1588,2022-07-12 14:53:05.861953986,98.1,1,corporate
1589,2022-07-12 17:47:52.557519174,88.2,3,corporate
1590,2022-07-12 20:42:39.253084362,88.2,3,corporate
1591,2022-07-12 23:37:25.948649550,94.5,3,corporate
1592,2022-07-13 02:32:12.644214738,90.0,4,individual
1593,2022-07-13 05:26:59.339779928,81.0,3,corporate
1594,2022-07-13 08:21:46.035345116,86.4,3,corporate
1595,2022-07-13 11:16:32.730910304,81.0,3,corporate
1596,2022-07-13 14:11:19.426475492,98.1,2,individual
1597,2022-07-13 17:06:06.122040680,83.7,4,individual
1598,2022-07-13 20:00:52.817605870,85.5,4,individual
1599,2022-07-13 22:55:39.513171058,93.6,1,individual
1600,2022-07-14 01:50:26.208736246,95.4,3,individual
1601,2022-07-14 04:45:12.904301434,81.9,3,corporate
1602,2022-07-14 07:39:59.599866622,85.5,3,individual
1603,2022-07-14 10:34:46.295431812,84.6,1,individual
1604,2022-07-14 13:29:32.990997000,86.4,2,corporate
1605,2022-07-14 16:24:19.686562188,85.5,1,corporate
1606,2022-07-14 19:19:06.382127376,86.4,2,corporate
1607,2022-07-14 22:13:53.077692564,98.1,2,corporate
1608,2022-07-15 01:08:39.773257754,83.7,1,corporate
1609,2022-07-15 04:03:26.468822942,83.7,1,corporate
1610,2022-07-15 06:58:13.164388130,90.0,3,corporate
1611,2022-07-15 09:52:59.859953318,92.7,2,individual
1612,2022-07-15 12:47:46.555518506,87.3,3,corporate
1613,2022-07-15 15:42:33.251083696,97.2,2,individual
1614,2022-07-15 18:37:19.946648884,81.0,1,individual
1615,2022-07-15 21:32:06.642214072,90.0,1,individual
1616,2022-07-16 00:26:53.337779260,88.2,4,individual
1617,2022-07-16 03:21:40.033344448,84.6,2,corporate
1618,2022-07-16 06:16:26.728909638,87.3,2,corporate
1619,2022-07-16 09:11:13.424474826,93.6,2,individual
1620,2022-07-16 12:06:00.120040014,87.3,4,individual
1621,2022-07-16 15:00:46.815605202,93.6,4,individual
1622,2022-07-16 17:55:33.511170390,81.0,3,corporate
1623,2022-07-16 20:50:20.206735580,94.5,3,individual
1624,2022-07-16 23:45:06.902300768,82.8,4,individual
1625,2022-07-17 02:39:53.597865956,96.3,4,individual
1626,2022-07-17 05:34:40.293431144,90.0,3,corporate
1627,2022-07-17 08:29:26.988996332,97.2,2,individual
1628,2022-07-17 11:24:13.684561522,89.1,2,individual
1629,2022-07-17 14:19:00.380126710,85.5,3,individual
1630,2022-07-17 17:13:47.075691898,94.5,3,corporate
1631,2022-07-17 20:08:33.771257086,82.8,4,corporate
1632,2022-07-17 23:03:20.466822274,96.3,4,corporate
1633,2022-07-18 01:58:07.162387464,83.7,2,corporate
1634,2022-07-18 04:52:53.857952652,90.9,4,corporate
1635,2022-07-18 07:47:40.553517840,91.8,4,individual
1636,2022-07-18 10:42:27.249083028,84.6,4,corporate
1637,2022-07-18 13:37:13.944648216,89.1,2,individual
1638,2022-07-18 16:32:00.640213406,85.5,2,corporate
1639,2022-07-18 19:26:47.335778594,92.7,1,individual
1640,2022-07-18 22:21:34.031343782,87.3,1,individual
1641,2022-07-19 01:16:20.726908970,98.1,3,individual
1642,2022-07-19 04:11:07.422474158,93.6,1,corporate
1643,2022-07-19 07:05:54.118039348,86.4,3,corporate
1644,2022-07-19 10:00:40.813604536,94.5,3,individual
1645,2022-07-19 12:55:27.509169724,87.3,2,individual
1646,2022-07-19 15:50:14.204734912,90.9,1,corporate
1647,2022-07-19 18:45:00.900300100,89.1,2,individual
1648,2022-07-19 21:39:47.595865290,85.5,2,corporate
1649,2022-07-20 00:34:34.291430478,95.4,2,corporate
1650,2022-07-20 03:29:20.986995666,81.0,4,individual
1651,2022-07-20 06:24:07.682560854,87.3,2,corporate
1652,2022-07-20 09:18:54.378126042,98.1,2,corporate
1653,2022-07-20 12:13:41.073691230,83.7,2,corporate
1654,2022-07-20 15:08:27.769256420,81.0,2,corporate
1655,2022-07-20 18:03:14.464821608,98.1,4,corporate
1656,2022-07-20 20:58:01.160386796,93.6,3,individual
1657,2022-07-20 23:52:47.855951984,84.6,2,corporate
1658,2022-07-21 02:47:34.551517172,91.8,3,corporate
1659,2022-07-21 05:42:21.247082362,95.4,3,individual
1660,2022-07-21 08:37:07.942647550,89.1,3,individual
1661,2022-07-21 11:31:54.638212738,90.9,1,corporate
1662,2022-07-21 14:26:41.333777926,89.1,4,corporate
1663,2022-07-21 17:21:28.029343114,86.4,2,corporate
1664,2022-07-21 20:16:14.724908304,90.9,3,corporate
1665,2022-07-21 23:11:01.420473492,95.4,2,corporate
1666,2022-07-22 02:05:48.116038680,95.4,2,individual
1667,2022-07-22 05:00:34.811603868,90.9,2,individual
1668,2022-07-22 07:55:21.507169056,97.2,3,corporate
1669,2022-07-22 10:50:08.202734246,94.5,4,individual
1670,2022-07-22 13:44:54.898299434,98.1,3,corporate
1671,2022-07-22 16:39:41.593864622,87.3,4,individual
1672,2022-07-22 19:34:28.289429810,96.3,4,individual
1673,2022-07-22 22:29:14.984994998,97.2,3,individual
1674,2022-07-23 01:24:01.680560188,90.9,4,corporate
1675,2022-07-23 04:18:48.376125376,81.0,1,individual
1676,2022-07-23 07:13:35.071690564,86.4,2,corporate
1677,2022-07-23 10:08:21.767255752,98.1,2,individual
1678,2022-07-23 13:03:08.462820940,90.9,2,corporate
1679,2022-07-23 15:57:55.158386130,90.9,3,corporate
1680,2022-07-23 18:52:41.853951318,98.1,1,individual
1681,2022-07-23 21:47:28.549516506,96.3,3,individual
1682,2022-07-24 00:42:15.245081694,94.5,4,individual
1683,2022-07-24 03:37:01.940646882,81.9,2,individual
1684,2022-07-24 06:31:48.636212072,88.2,2,corporate
1685,2022-07-24 09:26:35.331777260,84.6,1,individual
1686,2022-07-24 12:21:22.027342448,95.4,4,individual
1687,2022-07-24 15:16:08.722907636,92.7,3,corporate
1688,2022-07-24 18:10:55.418472824,82.8,2,corporate
1689,2022-07-24 21:05:42.114038014,96.3,1,corporate
1690,2022-07-25 00:00:28.809603202,84.6,1,individual
1691,2022-07-25 02:55:15.505168390,97.2,4,corporate
1692,2022-07-25 05:50:02.200733578,87.3,2,individual
1693,2022-07-25 08:44:48.896298766,86.4,1,individual
1694,2022-07-25 11:39:35.591863956,81.9,3,corporate
1695,2022-07-25 14:34:22.287429144,95.4,3,corporate
1696,2022-07-25 17:29:08.982994332,90.9,1,corporate
1697,2022-07-25 20:23:55.678559520,98.1,3,corporate
1698,2022-07-25 23:18:42.374124708,91.8,3,corporate
1699,2022-07-26 02:13:29.069689898,94.5,3,corporate
1700,2022-07-26 05:08:15.765255086,97.2,2,corporate
1701,2022-07-26 08:03:02.460820274,81.0,4,corporate
1702,2022-07-26 10:57:49.156385462,93.6,1,corporate
1703,2022-07-26 13:52:35.851950650,81.0,1,individual
1704,2022-07-26 16:47:22.547515840,83.7,1,individual
1705,2022-07-26 19:42:09.243081028,91.8,2,individual
1706,2022-07-26 22:36:55.938646216,84.6,1,individual
1707,2022-07-27 01:31:42.634211404,82.8,1,individual
1708,2022-07-27 04:26:29.329776592,81.9,4,individual
1709,2022-07-27 07:21:16.025341782,94.5,2,individual
1710,2022-07-27 10:16:02.720906970,94.5,4,individual
1711,2022-07-27 13:10:49.416472158,84.6,2,corporate
1712,2022-07-27 16:05:36.112037346,87.3,1,individual
1713,2022-07-27 19:00:22.807602534,98.1,4,individual
1714,2022-07-27 21:55:09.503167724,95.4,2,individual
1715,2022-07-28 00:49:56.198732912,96.3,1,corporate
1716,2022-07-28 03:44:42.894298100,83.7,4,corporate
1717,2022-07-28 06:39:29.589863288,85.5,2,corporate
1718,2022-07-28 09:34:16.285428476,89.1,2,individual
1719,2022-07-28 12:29:02.980993664,90.0,1,individual
1720,2022-07-28 15:23:49.676558852,87.3,1,individual
1721,2022-07-28 18:18:36.372124040,85.5,3,corporate
1722,2022-07-28 21:13:23.067689232,93.6,4,individual
1723,2022-07-29 00:08:09.763254420,90.0,2,individual
1724,2022-07-29 03:02:56.458819608,97.2,1,corporate
1725,2022-07-29 05:57:43.154384796,91.8,2,individual
1726,2022-07-29 08:52:29.849949984,96.3,4,corporate
1727,2022-07-29 11:47:16.545515172,98.1,2,corporate
1728,2022-07-29 14:42:03.241080360,95.4,1,individual
1729,2022-07-29 17:36:49.936645548,82.8,3,individual
1730,2022-07-29 20:31:36.632210736,97.2,1,individual
1731,2022-07-29 23:26:23.327775924,85.5,3,corporate
1732,2022-07-30 02:21:10.023341116,84.6,4,individual
1733,2022-07-30 05:15:56.718906304,91.8,2,individual
1734,2022-07-30 08:10:43.414471492,81.9,1,individual
1735,2022-07-30 11:05:30.110036680,93.6,3,corporate
1736,2022-07-30 14:00:16.805601868,82.8,4,individual
1737,2022-07-30 16:55:03.501167056,89.1,2,individual
1738,2022-07-30 19:49:50.196732244,92.7,2,individual
1739,2022-07-30 22:44:36.892297432,89.1,1,individual
1740,2022-07-31 01:39:23.587862620,85.5,3,individual
1741,2022-07-31 04:34:10.283427808,87.3,4,corporate
1742,2022-07-31 07:28:56.978993000,97.2,1,individual
1743,2022-07-31 10:23:43.674558188,89.1,3,corporate
1744,2022-07-31 13:18:30.370123376,88.2,2,individual
1745,2022-07-31 16:13:17.065688564,98.1,2,corporate
1746,2022-07-31 19:08:03.761253752,90.9,1,individual
1747,2022-07-31 22:02:50.456818940,89.1,3,corporate
1748,2022-08-01 00:57:37.152384128,88.2,2,corporate
1749,2022-08-01 03:52:23.847949316,81.9,2,corporate
1750,2022-08-01 06:47:10.543514504,92.7,3,corporate
1751,2022-08-01 09:41:57.239079692,93.6,3,individual
1752,2022-08-01 12:36:43.934644884,83.7,4,corporate
1753,2022-08-01 15:31:30.630210072,81.0,2,individual
1754,2022-08-01 18:26:17.325775260,91.8,4,corporate
1755,2022-08-01 21:21:04.021340448,90.0,2,corporate
1756,2022-08-02 00:15:50.716905636,81.9,2,corporate
1757,2022-08-02 03:10:37.412470824,92.7,3,individual
1758,2022-08-02 06:05:24.108036012,95.4,3,corporate
1759,2022-08-02 09:00:10.803601200,86.4,3,individual
1760,2022-08-02 11:54:57.499166388,92.7,1,corporate
1761,2022-08-02 14:49:44.194731576,83.7,1,corporate
1762,2022-08-02 17:44:30.890296768,92.7,4,corporate
1763,2022-08-02 20:39:17.585861956,81.0,2,corporate
1764,2022-08-02 23:34:04.281427144,97.2,4,individual
1765,2022-08-03 02:28:50.976992332,85.5,4,individual
1766,2022-08-03 05:23:37.672557520,89.1,2,corporate
1767,2022-08-03 08:18:24.368122708,86.4,4,corporate
1768,2022-08-03 11:13:11.063687896,91.8,2,individual
1769,2022-08-03 14:07:57.759253084,83.7,3,corporate
1770,2022-08-03 17:02:44.454818272,87.3,4,individual
1771,2022-08-03 19:57:31.150383460,91.8,4,individual
1772,2022-08-03 22:52:17.845948652,88.2,3,corporate
1773,2022-08-04 01:47:04.541513840,89.1,1,individual
1774,2022-08-04 04:41:51.237079028,86.4,4,individual
1775,2022-08-04 07:36:37.932644216,95.4,3,corporate
1776,2022-08-04 10:31:24.628209404,95.4,1,individual
1777,2022-08-04 13:26:11.323774592,98.1,4,corporate
1778,2022-08-04 16:20:58.019339780,89.1,1,individual
1779,2022-08-04 19:15:44.714904968,91.8,2,individual
1780,2022-08-04 22:10:31.410470156,95.4,4,individual
1781,2022-08-05 01:05:18.106035344,84.6,4,individual
1782,2022-08-05 04:00:04.801600536,92.7,3,corporate
1783,2022-08-05 06:54:51.497165724,97.2,2,corporate
1784,2022-08-05 09:49:38.192730912,81.0,1,individual
1785,2022-08-05 12:44:24.888296100,96.3,4,corporate
1786,2022-08-05 15:39:11.583861288,86.4,2,corporate
1787,2022-08-05 18:33:58.279426476,81.0,4,individual
1788,2022-08-05 21:28:44.974991664,98.1,2,corporate
1789,2022-08-06 00:23:31.670556852,83.7,1,corporate
1790,2022-08-06 03:18:18.366122040,90.9,4,corporate
1791,2022-08-06 06:13:05.061687228,95.4,4,individual
1792,2022-08-06 09:07:51.757252420,82.8,2,corporate
1793,2022-08-06 12:02:38.452817608,83.7,3,individual
1794,2022-08-06 14:57:25.148382796,90.9,3,corporate
1795,2022-08-06 17:52:11.843947984,90.9,1,corporate
1796,2022-08-06 20:46:58.539513172,86.4,2,corporate
1797,2022-08-06 23:41:45.235078360,92.7,1,corporate
1798,2022-08-07 02:36:31.930643548,84.6,2,individual
1799,2022-08-07 05:31:18.626208736,88.2,2,individual
1800,2022-08-07 08:26:05.321773924,89.1,3,corporate
1801,2022-08-07 11:20:52.017339112,88.2,2,corporate
1802,2022-08-07 14:15:38.712904304,85.5,4,individual
1803,2022-08-07 17:10:25.408469492,87.3,1,individual
1804,2022-08-07 20:05:12.104034680,90.0,2,corporate
1805,2022-08-07 22:59:58.799599868,87.3,1,corporate
1806,2022-08-08 01:54:45.495165056,85.5,3,individual
1807,2022-08-08 04:49:32.190730244,81.9,2,individual
1808,2022-08-08 07:44:18.886295432,95.4,4,individual
1809,2022-08-08 10:39:05.581860620,91.8,1,corporate
1810,2022-08-08 13:33:52.277425808,88.2,3,individual
1811,2022-08-08 16:28:38.972990996,90.0,3,individual
1812,2022-08-08 19:23:25.668556188,88.2,2,individual
1813,2022-08-08 22:18:12.364121376,83.7,2,individual
1814,2022-08-09 01:12:59.059686564,82.8,2,individual
1815,2022-08-09 04:07:45.755251752,82.8,4,individual
1816,2022-08-09 07:02:32.450816940,87.3,3,individual
1817,2022-08-09 09:57:19.146382128,82.8,1,corporate
1818,2022-08-09 12:52:05.841947316,92.7,4,individual
1819,2022-08-09 15:46:52.537512504,81.0,1,individual
1820,2022-08-09 18:41:39.233077692,84.6,1,individual
1821,2022-08-09 21:36:25.928642880,84.6,1,individual
1822,2022-08-10 00:31:12.624208068,84.6,4,individual
1823,2022-08-10 03:25:59.319773260,87.3,4,individual
1824,2022-08-10 06:20:46.015338448,83.7,2,individual
1825,2022-08-10 09:15:32.710903636,94.5,2,corporate
1826,2022-08-10 12:10:19.406468824,86.4,2,corporate
1827,2022-08-10 15:05:06.102034012,81.9,3,corporate
1828,2022-08-10 17:59:52.797599200,94.5,2,individual
1829,2022-08-10 20:54:39.493164388,91.8,1,corporate
1830,2022-08-10 23:49:26.188729576,89.1,4,corporate
1831,2022-08-11 02:44:12.884294764,82.8,1,corporate
1832,2022-08-11 05:38:59.579859952,81.9,1,individual
1833,2022-08-11 08:33:46.275425144,90.9,1,individual
1834,2022-08-11 11:28:32.970990332,90.0,2,individual
1835,2022-08-11 14:23:19.666555520,90.0,4,individual
1836,2022-08-11 17:18:06.362120708,81.9,3,corporate
1837,2022-08-11 20:12:53.057685896,93.6,3,corporate
1838,2022-08-11 23:07:39.753251084,94.5,1,corporate
1839,2022-08-12 02:02:26.448816272,81.9,4,individual
1840,2022-08-12 04:57:13.144381460,89.1,1,individual
1841,2022-08-12 07:51:59.839946648,89.1,4,individual
1842,2022-08-12 10:46:46.535511836,84.6,3,corporate
1843,2022-08-12 13:41:33.231077028,87.3,4,individual
1844,2022-08-12 16:36:19.926642216,87.3,1,individual
1845,2022-08-12 19:31:06.622207404,90.9,1,individual
1846,2022-08-12 22:25:53.317772592,93.6,4,individual
1847,2022-08-13 01:20:40.013337780,88.2,3,individual
1848,2022-08-13 04:15:26.708902968,88.2,3,corporate
1849,2022-08-13 07:10:13.404468156,84.6,3,corporate
1850,2022-08-13 10:05:00.100033344,90.9,4,corporate
1851,2022-08-13 12:59:46.795598532,89.1,2,corporate
1852,2022-08-13 15:54:33.491163720,96.3,4,corporate
1853,2022-08-13 18:49:20.186728912,90.0,3,individual
1854,2022-08-13 21:44:06.882294100,92.7,2,individual
1855,2022-08-14 00:38:53.577859288,91.8,4,corporate
1856,2022-08-14 03:33:40.273424476,86.4,1,individual
1857,2022-08-14 06:28:26.968989664,97.2,2,individual
1858,2022-08-14 09:23:13.664554852,95.4,2,corporate
1859,2022-08-14 12:18:00.360120040,82.8,3,corporate
1860,2022-08-14 15:12:47.055685228,90.0,1,individual
1861,2022-08-14 18:07:33.751250416,90.9,4,corporate
1862,2022-08-14 21:02:20.446815604,88.2,4,corporate
1863,2022-08-14 23:57:07.142380796,89.1,4,corporate
1864,2022-08-15 02:51:53.837945984,98.1,2,individual
1865,2022-08-15 05:46:40.533511172,90.9,3,corporate
1866,2022-08-15 08:41:27.229076360,84.6,4,corporate
1867,2022-08-15 11:36:13.924641548,84.6,1,individual
1868,2022-08-15 14:31:00.620206736,94.5,4,individual
1869,2022-08-15 17:25:47.315771924,81.0,2,individual
1870,2022-08-15 20:20:34.011337112,89.1,3,corporate
1871,2022-08-15 23:15:20.706902300,81.9,4,corporate
1872,2022-08-16 02:10:07.402467488,97.2,1,individual
1873,2022-08-16 05:04:54.098032680,92.7,3,individual
1874,2022-08-16 07:59:40.793597868,88.2,2,individual
1875,2022-08-16 10:54:27.489163056,94.5,3,corporate
1876,2022-08-16 13:49:14.184728244,83.7,1,individual
1877,2022-08-16 16:44:00.880293432,81.9,4,individual
1878,2022-08-16 19:38:47.575858620,85.5,2,corporate
1879,2022-08-16 22:33:34.271423808,86.4,3,individual
1880,2022-08-17 01:28:20.966988996,96.3,1,individual
1881,2022-08-17 04:23:07.662554184,94.5,4,individual
1882,2022-08-17 07:17:54.358119372,85.5,3,corporate
1883,2022-08-17 10:12:41.053684564,93.6,2,corporate
1884,2022-08-17 13:07:27.749249752,87.3,4,corporate
1885,2022-08-17 16:02:14.444814940,89.1,1,corporate
1886,2022-08-17 18:57:01.140380128,92.7,1,individual
1887,2022-08-17 21:51:47.835945316,90.0,3,individual
1888,2022-08-18 00:46:34.531510504,91.8,2,individual
1889,2022-08-18 03:41:21.227075692,84.6,2,corporate
1890,2022-08-18 06:36:07.922640880,89.1,1,corporate
1891,2022-08-18 09:30:54.618206068,81.9,3,individual
1892,2022-08-18 12:25:41.313771256,81.9,2,corporate
1893,2022-08-18 15:20:28.009336448,81.0,4,individual
1894,2022-08-18 18:15:14.704901636,81.9,2,individual
1895,2022-08-18 21:10:01.400466824,96.3,2,individual
1896,2022-08-19 00:04:48.096032012,94.5,3,individual
1897,2022-08-19 02:59:34.791597200,88.2,4,individual
1898,2022-08-19 05:54:21.487162388,89.1,2,corporate
1899,2022-08-19 08:49:08.182727576,86.4,2,individual
1900,2022-08-19 11:43:54.878292764,83.7,2,individual
1901,2022-08-19 14:38:41.573857952,83.7,2,corporate
1902,2022-08-19 17:33:28.269423140,81.9,3,corporate
1903,2022-08-19 20:28:14.964988332,96.3,1,corporate
1904,2022-08-19 23:23:01.660553520,87.3,2,individual
1905,2022-08-20 02:17:48.356118708,92.7,4,individual
1906,2022-08-20 05:12:35.051683896,97.2,3,individual
1907,2022-08-20 08:07:21.747249084,98.1,2,individual
1908,2022-08-20 11:02:08.442814272,93.6,4,individual
1909,2022-08-20 13:56:55.138379460,90.0,1,corporate
1910,2022-08-20 16:51:41.833944648,89.1,2,corporate
1911,2022-08-20 19:46:28.529509836,96.3,2,corporate
1912,2022-08-20 22:41:15.225075024,93.6,2,corporate
1913,2022-08-21 01:36:01.920640216,88.2,3,individual
1914,2022-08-21 04:30:48.616205404,87.3,4,corporate
1915,2022-08-21 07:25:35.311770592,90.0,1,individual
1916,2022-08-21 10:20:22.007335780,92.7,1,corporate
1917,2022-08-21 13:15:08.702900968,83.7,3,individual
1918,2022-08-21 16:09:55.398466156,98.1,3,corporate
1919,2022-08-21 19:04:42.094031344,81.0,2,individual
1920,2022-08-21 21:59:28.789596532,84.6,2,corporate
1921,2022-08-22 00:54:15.485161720,91.8,2,individual
1922,2022-08-22 03:49:02.180726908,90.9,3,corporate
1923,2022-08-22 06:43:48.876292100,98.1,4,corporate
1924,2022-08-22 09:38:35.571857288,91.8,2,individual
1925,2022-08-22 12:33:22.267422476,94.5,3,individual
