"line_item_id","payment_id","item_id","quantity","price"
26630,20553,252,1,9.56
26633,20555,1014,1,14.07
26635,20557,974,5,12.74
26636,20558,74,1,14.31
26637,20559,5306,1,20.39
26638,20559,556,1,20.17
26640,20561,6323,1,24.86
26641,20562,3712,1,9.6
26642,20563,130,1,18.45
26643,20564,8156,1,15.19
26644,20565,82,3,18.97
26645,20565,6314,1,18.84
26646,20566,7338,1,16.54
26647,20567,3699,1,16.35
26648,20568,5876,1,13.99
26649,20569,1347,1,11.32
26650,20569,429,1,14.95
26651,20569,3287,1,12.97
26652,20570,2021,1,20.08
26653,20570,2095,1,17.89
26654,20571,1124,1,15.07
26655,20572,1342,1,15.62
26656,20573,6509,3,10.58
26657,20574,82,1,18.97
26658,20575,4641,1,18.61
26659,20576,5296,3,13.83
26660,20577,37,1,15.42
26661,20578,1576,1,14.93
26662,20579,1347,1,11.32
26663,20580,6211,1,22.1
26664,20581,8755,1,12.43
26666,20583,773,1,22.24
26667,20583,293,1,17.24
26668,20584,277,1,24.41
26669,20584,2422,1,21.64
26670,20585,82,1,18.97
26672,20587,5265,1,10.53
26673,20588,1197,4,10.52
26674,20588,1106,1,12.84
26675,20588,5704,4,12.99
26676,20588,2011,1,16.07
26679,20590,347,1,11.65
26680,20591,9116,1,17.23
26684,20595,5783,1,14.15
26685,20596,3401,1,17.05
26686,20597,3858,1,12.37
26687,20598,986,1,19.63
26692,20602,3255,1,19.63
26693,20603,4768,1,23.97
26694,20604,7082,1,16.48
26695,20604,82,1,18.97
26697,20606,7251,1,17.76
26698,20607,8155,1,19.93
26699,20608,2011,1,16.07
26700,20609,201,1,22.57
26701,20610,3127,1,10.13
26702,20611,6334,1,21.16
26703,20611,5783,1,14.15
26704,20612,944,3,15.22
26705,20613,5876,1,13.99
26706,20614,7838,1,13.26
26707,20615,1704,1,23.98
26708,20615,890,3,16.47
26709,20615,5072,1,24.83
26710,20616,2935,1,11.41
26711,20617,7251,1,17.76
26712,20618,395,2,23.05
26713,20618,5332,1,24.82
26714,20618,666,2,14.16
26715,20619,542,1,23.31
26716,20620,432,1,17.91
26717,20621,3594,1,19.29
26718,20622,1,1,23.82
26719,20622,1112,1,11.72
26720,20622,1879,4,11.32
26721,20623,6692,1,10.06
26722,20623,7748,1,18.21
26723,20624,14,1,10.15
26724,20625,49,1,18.12
26725,20625,7611,1,17.61
26726,20626,3752,1,10.43
26727,20627,8215,1,21.7
26728,20627,6497,1,9.43
26729,20628,1208,1,13.27
26730,20629,3202,1,14.11
26731,20630,3146,1,19.46
26733,20632,332,1,16.18
26734,20633,2881,2,11.94
26735,20633,7748,1,18.21
26736,20634,8432,1,24.03
26737,20635,282,1,18.55
26738,20636,7082,1,16.48
26739,20637,2902,1,17.15
26740,20637,1937,1,9.93
26741,20637,729,1,15.9
26742,20638,5306,1,20.39
26743,20639,3200,1,17.24
26744,20640,377,1,22.85
26745,20641,1210,1,9.17
26746,20642,8215,1,21.7
26747,20643,556,1,20.17
26748,20644,69,2,19.11
26750,20646,2902,1,17.15
26751,20646,1261,1,9.01
26752,20647,953,1,15.16
26753,20648,1576,1,14.93
26754,20649,130,1,18.45
26755,20650,322,1,13.89
26756,20650,892,1,14.87
26757,20651,5704,1,12.99
26758,20652,9360,1,19.49
26759,20653,3858,1,12.37
26760,20654,275,1,21.06
26761,20654,155,2,19.08
26762,20654,14,1,10.15
26763,20655,5568,1,12.31
26764,20656,2045,1,21.02
26765,20657,4515,1,16.57
26766,20658,1197,1,10.52
26767,20659,3363,1,24.84
26768,20660,1236,1,24.03
26769,20661,5041,1,11.85
26770,20661,8312,1,18.2
26771,20661,432,1,17.91
26772,20661,2041,1,20.74
26773,20662,6417,1,24.62
26774,20663,5884,1,10.75
26775,20664,892,1,14.87
26776,20665,135,1,24.85
26778,20667,2491,1,17.95
26779,20667,1236,2,24.03
26780,20668,953,1,15.16
26781,20669,834,1,12.47
26782,20670,3731,1,16.09
26783,20671,201,1,22.57
26784,20672,5884,1,10.75
26785,20673,894,2,22.46
26786,20674,56,1,22.99
26787,20675,442,4,19.21
26788,20675,9,1,21.84
26789,20676,2098,1,21.05
26790,20676,488,1,23.51
26791,20677,3047,2,16.9
26792,20678,170,1,10.22
26793,20679,9463,1,10.93
26794,20680,5812,1,22.41
26795,20681,3904,1,10.55
26796,20682,196,1,23.3
26797,20683,5258,1,18.77
26798,20684,347,1,11.65
26799,20685,2859,1,24.35
26800,20686,8140,1,16.66
26801,20687,5100,1,19.06
26802,20688,295,1,13.76
26803,20689,3314,1,14.42
26804,20689,188,3,23.38
26805,20690,342,1,15.6
26806,20691,493,1,14.02
26807,20692,3795,1,11.33
26808,20692,5508,1,16.43
26809,20693,9900,1,17.42
26810,20694,5470,1,12.39
26812,20696,1344,1,23.96
26813,20696,2500,1,9.01
26814,20697,4698,1,9.53
26815,20698,297,1,11.82
26816,20699,3229,1,21
26817,20700,1519,1,14.96
26818,20700,5229,1,11.78
26819,20700,798,1,15.51
26820,20701,1732,2,15.29
26821,20702,9048,1,15.94
26822,20702,1972,1,10.72
26823,20702,2781,5,20.52
26824,20702,9085,5,22.11
26825,20702,5568,1,12.31
26826,20703,1058,1,12.61
26827,20704,342,1,15.6
26828,20705,507,1,13
26829,20706,9463,1,10.93
26831,20708,1645,1,17.9
26833,20710,1461,1,13.91
26834,20711,9147,1,18.3
26835,20712,5229,1,11.78
26836,20713,1208,3,13.27
26837,20714,1727,1,20.49
26838,20714,1123,1,12.23
26843,20719,3072,1,23.25
26844,20720,7611,1,17.61
26845,20721,3229,1,21
26846,20722,6141,1,19.52
26847,20722,1347,2,11.32
26850,20725,305,1,21.7
26851,20726,236,1,24.3
26852,20727,2043,1,9.17
26853,20728,201,1,22.57
26854,20729,3246,1,14.66
26856,20731,8755,1,12.43
26857,20732,6509,1,10.58
26859,20734,236,2,24.3
26860,20735,5393,1,18.51
26861,20736,49,1,18.12
26862,20737,1337,1,15.75
26863,20738,429,1,14.95
26865,20740,1768,1,22.63
26866,20741,6727,1,14.99
26867,20742,5393,1,18.51
26868,20742,7006,1,18.94
26869,20743,8726,1,21.89
26870,20744,1184,1,24.19
26871,20745,1348,1,15.14
26872,20746,3654,1,15.26
26873,20747,8155,1,19.93
26874,20748,2361,1,21.05
26875,20749,9139,1,13.22
26876,20750,2944,1,17.72
26877,20751,2196,1,14.04
26878,20751,110,1,18.36
26879,20751,2666,1,15.19
26880,20751,672,1,22.04
26881,20752,2611,1,20.03
26882,20752,126,1,9.15
26884,20754,4768,1,23.97
26885,20755,670,1,21.9
26886,20756,507,1,13
26888,20758,2209,1,21.5
26890,20760,377,1,22.85
26891,20761,2500,1,9.01
26892,20762,5903,1,22.85
26893,20762,413,1,9.12
26895,20764,1124,1,15.07
26896,20765,1223,1,10.49
26897,20765,1184,1,24.19
26898,20766,9923,1,22.95
26899,20767,6087,1,12.26
26901,20769,7991,3,15.4
26902,20770,2149,1,13.19
26903,20771,2512,1,11.51
26904,20771,6214,1,15.46
26905,20772,7,1,11.47
26906,20773,9400,1,24.77
26907,20774,974,1,12.74
26910,20777,5259,1,23.45
26911,20778,3287,1,12.97
26912,20779,542,1,23.31
26914,20781,6087,1,12.26
26915,20782,2902,1,17.15
26920,20785,556,1,20.17
26921,20786,3133,1,18.06
26922,20787,755,3,13.58
26923,20787,1105,4,22.09
26924,20787,73,1,18.5
26926,20789,672,1,22.04
26927,20790,1729,1,18.67
26929,20792,240,1,14.98
26930,20793,2452,1,24.05
26931,20794,297,1,11.82
26932,20795,2589,1,24.78
26933,20796,26,1,21.85
26934,20796,2781,1,20.52
26935,20797,165,1,23.57
26936,20798,6497,1,9.43
26937,20798,8859,1,19.35
26938,20799,6417,1,24.62
26939,20800,3359,1,21.78
26940,20801,3274,1,18.34
26941,20802,377,1,22.85
26942,20803,8,1,9.52
26943,20803,3138,1,15.55
26944,20804,8371,1,12.3
26945,20805,1058,5,12.61
26946,20805,154,1,11.61
26947,20806,145,1,24.94
26948,20807,1531,1,20.98
26949,20808,1182,1,13.4
26950,20809,2209,6,21.5
26951,20810,2611,1,20.03
26952,20810,4641,1,18.61
26953,20810,964,2,21.01
26954,20811,145,1,24.94
26955,20812,1576,1,14.93
26956,20813,785,1,23
26957,20813,7607,1,11.21
26958,20814,4326,1,13.94
26959,20815,1980,1,24.27
26960,20816,533,1,11.8
26962,20818,1727,1,20.49
26966,20820,556,1,20.17
26967,20821,5707,1,21.28
26968,20822,3754,1,16.15
26969,20823,2084,1,11.03
26970,20823,2011,1,16.07
26971,20824,135,1,24.85
26972,20825,135,1,24.85
26973,20826,1360,1,24.15
26974,20827,1423,1,13.02
26975,20828,798,1,15.51
26976,20829,277,1,24.41
26977,20830,6575,1,9.09
26978,20830,3,1,12.25
26979,20830,542,1,23.31
26980,20831,2704,2,18.43
26982,20833,5072,1,24.83
26983,20833,8155,2,19.93
26984,20834,1019,1,10.59
26985,20835,1197,3,10.52
26986,20835,9048,2,15.94
26987,20836,5330,1,11.74
26988,20836,5707,1,21.28
26989,20837,1529,2,17.3
26990,20838,5144,1,19.42
26991,20839,276,1,22.66
26992,20839,1,3,23.82
26993,20840,688,1,24.48
26994,20841,54,2,15.11
26995,20842,7208,1,16.65
26996,20842,5655,1,15.26
26997,20843,9494,1,18.98
26998,20844,3047,2,16.9
26999,20844,2021,1,20.08
27000,20845,9360,1,19.49
27001,20845,3752,1,10.43
27003,20847,8432,1,24.03
27005,20849,2781,1,20.52
27006,20850,2045,1,21.02
27007,20850,484,1,12.58
27008,20851,9463,1,10.93
27009,20851,3383,1,21.14
27010,20852,484,2,12.58
27011,20853,5296,1,13.83
27013,20855,5949,1,10.78
27014,20855,9923,1,22.95
27015,20856,7208,2,16.65
27016,20857,5041,1,11.85
27017,20858,1089,1,24.83
27018,20859,7082,1,16.48
27019,20859,7,1,11.47
27020,20860,1210,1,9.17
27022,20862,6530,1,17.96
27023,20863,8630,1,9.25
27024,20864,6692,1,10.06
27025,20864,688,1,24.48
27026,20865,1031,1,24.55
27027,20865,2041,5,20.74
27028,20866,1112,1,11.72
27029,20867,986,2,19.63
27030,20868,3285,1,17.3
27032,20870,9147,1,18.3
27033,20871,1676,2,12.68
27034,20872,6968,1,23.29
27037,20874,3138,1,15.55
27038,20875,4431,1,9.74
27039,20876,8976,1,23.21
27040,20877,12,1,12.63
27041,20878,347,2,11.65
27044,20880,232,1,23.41
27045,20881,7619,1,11.24
27046,20882,7607,1,11.21
27047,20883,8359,1,9.3
27048,20883,6684,2,21.24
27049,20883,17,2,18.11
27050,20884,2357,1,10.18
27051,20885,581,1,21.7
27052,20886,5783,1,14.15
27053,20887,56,1,22.99
27054,20888,1019,1,10.59
27055,20888,5118,1,15.07
27057,20890,3978,1,24.82
27058,20891,9048,1,15.94
27059,20892,2979,1,16.48
27060,20893,1748,1,16.91
27061,20894,3858,2,12.37
27062,20895,9923,1,22.95
27063,20896,2589,1,24.78
27064,20897,5704,1,12.99
27065,20898,5115,1,14.67
27066,20899,3061,2,19.39
27067,20900,4,1,13.17
27068,20901,6314,1,18.84
27069,20901,9900,1,17.42
27070,20902,5439,1,18.58
27071,20903,1461,1,13.91
27072,20904,2554,1,15.14
27073,20905,894,1,22.46
27074,20905,2666,1,15.19
27076,20907,7887,2,15.88
27077,20908,6141,1,19.52
27078,20909,688,2,24.48
27079,20909,3858,1,12.37
27080,20909,4162,1,15.85
27081,20910,3641,1,24.5
27082,20910,2944,1,17.72
27083,20911,3255,1,19.63
27084,20912,1262,1,22.42
27085,20913,911,1,11.89
27086,20914,6898,1,21.47
27087,20915,282,2,18.55
27088,20915,2666,1,15.19
27089,20915,1342,1,15.62
27090,20916,6506,1,23.82
27091,20917,293,1,17.24
27092,20918,1089,1,24.83
27093,20919,3754,1,16.15
27094,20920,2086,1,20.95
27097,20922,2339,1,15.55
27098,20922,3731,1,16.09
27099,20923,8859,1,19.35
27101,20925,4282,1,12.6
27102,20926,72,1,12.69
27103,20927,7619,1,11.24
27104,20928,48,1,23.24
27105,20928,82,1,18.97
27106,20929,2704,1,18.43
27107,20930,6754,1,16.33
27108,20931,3764,1,12.71
27109,20932,391,1,11.04
27110,20933,666,1,14.16
27111,20933,8156,1,15.19
27112,20934,446,1,24.08
27114,20936,3654,1,15.26
27115,20937,2503,2,11.03
27116,20937,5330,1,11.74
27117,20938,2494,1,12.28
27118,20939,769,6,15.27
27119,20940,6727,1,14.99
27120,20941,295,3,13.76
27121,20942,145,1,24.94
27122,20942,5702,1,10.89
27123,20942,7469,1,14.8
27124,20943,3753,1,12.13
27125,20944,2149,4,13.19
27126,20945,6512,2,9.78
27127,20945,9494,1,18.98
27128,20946,553,1,13.6
27129,20946,794,1,15.04
27130,20947,3547,2,19.36
27131,20948,6898,1,21.47
27132,20949,2503,1,11.03
27133,20950,6693,1,9.82
27135,20952,7208,1,16.65
27136,20952,429,1,14.95
27137,20953,493,1,14.02
27138,20954,2501,1,16.5
27139,20955,5326,2,13.29
27140,20956,110,1,18.36
27141,20956,7082,1,16.48
27142,20957,1348,1,15.14
27144,20959,1643,1,18.93
27145,20960,533,1,11.8
27146,20961,5903,1,22.85
27147,20962,7208,1,16.65
27148,20963,5259,1,23.45
27149,20964,26,1,21.85
27150,20964,8630,2,9.25
27151,20965,503,1,13.65
27152,20966,2536,1,21.59
27153,20966,362,1,10.18
27154,20967,6754,1,16.33
27155,20967,1123,1,12.23
27156,20968,484,3,12.58
27157,20968,3138,1,15.55
27158,20968,2944,1,17.72
27159,20969,8563,1,24.01
27160,20970,785,1,23
27161,20971,894,1,22.46
27162,20971,2708,3,16.88
27163,20972,2235,1,18.38
27164,20972,5812,1,22.41
27165,20972,65,1,22.46
27166,20973,709,1,20.26
27167,20974,377,1,22.85
27168,20974,3103,1,20.16
27169,20975,6212,2,22.78
27170,20976,2730,2,23.13
27171,20976,6417,1,24.62
27172,20977,3904,1,10.55
27173,20977,5858,1,12.53
27174,20978,1643,2,18.93
27177,20981,441,1,13.14
27178,20982,5229,2,11.78
27179,20983,6356,1,21.71
27180,20984,953,1,15.16
27181,20985,3754,1,16.15
27182,20986,1262,1,22.42
27184,20988,1184,1,24.19
27185,20988,1342,1,15.62
27186,20989,1035,1,15.42
27187,20990,110,1,18.36
27188,20991,2583,1,18.3
27189,20991,789,1,21.4
27190,20992,243,1,15.7
27191,20993,2624,1,10.05
27192,20993,1995,1,16.37
27193,20994,3654,1,15.26
27194,20994,3126,1,16.16
27195,20995,1014,1,14.07
27196,20996,3255,1,19.63
27197,20997,3047,1,16.9
27198,20998,295,1,13.76
27199,20998,1529,1,17.3
27200,20999,9972,1,22.11
27201,20999,2254,1,11.09
27202,21000,7611,1,17.61
27203,21000,900,1,16.3
27204,21001,3528,1,11.48
27206,21003,6505,1,9.04
27207,21004,2304,1,17.56
27208,21004,282,1,18.55
27209,21005,2339,1,15.55
27210,21005,8848,1,15.46
27212,21007,5296,1,13.83
27213,21008,2553,1,22.33
27214,21009,5884,1,10.75
27215,21009,1589,1,24.35
27216,21010,1089,1,24.83
27217,21011,9048,2,15.94
27218,21012,1074,1,24.33
27219,21012,3072,1,23.25
27220,21013,8563,1,24.01
27221,21014,240,1,14.98
27222,21015,6693,1,9.82
27223,21015,1250,1,22.42
27224,21016,48,1,23.24
27225,21017,128,1,15.01
27226,21018,2501,1,16.5
27227,21019,126,5,9.15
27228,21020,3287,1,12.97
27229,21021,5229,1,11.78
27230,21022,755,1,13.58
27231,21023,2494,1,12.28
27234,21026,5665,2,14.49
27235,21027,1980,1,24.27
27236,21028,2494,1,12.28
27238,21030,2881,1,11.94
27240,21032,9405,1,12.82
27241,21032,3068,1,14.3
27243,21034,5307,2,22.75
27244,21034,413,1,9.12
27245,21035,2821,1,16.54
27246,21035,1643,4,18.93
27248,21037,8432,1,24.03
27249,21038,5118,1,15.07
27250,21039,167,3,18
27251,21040,1106,1,12.84
27252,21041,774,1,18.66
27253,21042,5326,1,13.29
27254,21043,2500,2,9.01
27255,21043,4877,1,24.63
27256,21044,7523,1,10.36
27257,21045,5073,1,10.26
27259,21047,3068,1,14.3
27260,21047,1496,1,24.06
27261,21047,5,1,21.61
27262,21048,130,1,18.45
27263,21049,6214,1,15.46
27269,21053,2209,1,21.5
27270,21053,2149,1,13.19
27271,21054,3126,1,16.16
27272,21055,9048,1,15.94
27273,21056,413,2,9.12
27274,21057,732,1,18.39
27275,21058,6732,1,15.02
27276,21058,8563,1,24.01
27277,21059,362,1,10.18
27278,21060,4720,1,24.57
27279,21061,2666,1,15.19
27280,21062,54,1,15.11
27281,21062,550,1,21.4
27283,21064,342,1,15.6
27284,21064,8,1,9.52
27285,21065,5303,1,18.99
27286,21065,5783,3,14.15
27287,21066,413,3,9.12
27288,21067,232,1,23.41
27289,21068,4088,2,16.1
27290,21069,514,1,22.36
27291,21070,755,1,13.58
27292,21071,3179,1,10.93
27293,21071,609,1,22.91
27294,21071,9430,1,19.5
27295,21072,1704,1,23.98
27296,21072,322,1,13.89
27297,21072,3462,1,11.72
27299,21074,4162,1,15.85
27300,21075,3753,1,12.13
27301,21075,69,1,19.11
27302,21075,964,2,21.01
27303,21076,2098,2,21.05
27304,21077,251,1,15.29
27305,21077,5884,1,10.75
27306,21077,135,2,24.85
27307,21078,211,1,24.5
27308,21079,3314,1,14.42
27309,21080,900,2,16.3
27310,21080,4160,2,11.21
27311,21080,1531,1,20.98
27312,21081,1576,3,14.93
27313,21082,3285,1,17.3
27314,21083,2677,1,19.7
27315,21084,2149,3,13.19
27316,21085,5782,1,18.86
27317,21085,1589,1,24.35
27318,21086,9463,1,10.93
27319,21087,1641,1,16.47
27320,21087,7,1,11.47
27321,21088,2357,1,10.18
27322,21089,176,1,12.36
27323,21089,2881,1,11.94
27324,21090,5073,1,10.26
27325,21091,154,1,11.61
27326,21092,2936,1,24.1
27327,21093,3464,2,11.49
27328,21094,3795,1,11.33
27329,21095,5041,1,11.85
27330,21095,6732,2,15.02
27331,21095,14,1,10.15
27332,21096,342,1,15.6
27333,21097,432,1,17.91
27334,21098,1676,1,12.68
27335,21098,2536,1,21.59
27336,21099,7681,1,9.59
27337,21099,1490,1,13.4
27338,21100,275,1,21.06
27339,21101,3775,2,16.8
27340,21101,3202,4,14.11
27341,21102,7338,1,16.54
27342,21103,105,1,18.46
27343,21103,5149,1,9.12
27344,21104,4885,4,16.16
27346,21106,211,1,24.5
27347,21107,232,1,23.41
27348,21108,3,1,12.25
27350,21110,2666,1,15.19
27351,21110,484,1,12.58
27352,21111,1337,1,15.75
27353,21111,189,2,21.47
27354,21112,8371,1,12.3
27355,21113,2109,1,24.26
27356,21114,3754,1,16.15
27357,21115,399,1,22.39
27358,21115,3229,1,21
27359,21116,49,1,18.12
27360,21116,785,1,23
27361,21116,240,1,14.98
27362,21117,441,1,13.14
27363,21118,1519,1,14.96
27365,21120,3200,1,17.24
27366,21121,2172,1,24.03
27367,21122,2155,1,23.03
27368,21123,2881,2,11.94
27369,21124,484,1,12.58
27370,21125,5393,1,18.51
27371,21126,769,1,15.27
27372,21127,8212,6,24.12
27373,21128,1344,1,23.96
27374,21129,395,1,23.05
27375,21129,474,1,9.52
27376,21130,709,1,20.26
27377,21131,165,2,23.57
27378,21131,7672,1,13.14
27380,21133,2457,1,13.95
27381,21134,599,1,23.49
27385,21137,1972,3,10.72
27386,21138,362,1,10.18
27387,21138,2936,1,24.1
27388,21139,2536,1,21.59
27389,21139,211,1,24.5
27390,21140,395,1,23.05
27391,21141,1333,1,14.68
27392,21142,2718,1,21.65
27393,21142,789,1,21.4
27394,21143,609,2,22.91
27395,21143,6251,1,22.22
27396,21143,3,1,12.25
27397,21144,691,1,17.82
27398,21145,5265,1,10.53
27399,21146,5100,1,19.06
27400,21146,377,1,22.85
27401,21147,5296,1,13.83
27402,21147,1937,1,9.93
27403,21148,8859,1,19.35
27404,21148,2718,1,21.65
27405,21149,2821,1,16.54
27406,21150,3285,1,17.3
27407,21150,1995,1,16.37
27408,21151,739,1,9.83
27410,21153,1142,1,24.34
27411,21154,7607,3,11.21
27413,21156,581,1,21.7
27414,21157,1410,1,24.31
27415,21158,1995,2,16.37
27416,21159,958,1,12.37
27417,21160,4768,4,23.97
27418,21161,5439,1,18.58
27419,21162,7006,1,18.94
27420,21163,72,1,12.69
27421,21164,9923,1,22.95
27422,21165,1643,1,18.93
27423,21166,4240,1,15.95
27424,21167,1060,1,9.39
27425,21168,729,2,15.9
27426,21168,2860,1,17.24
27427,21168,1704,1,23.98
27428,21168,1060,1,9.39
27429,21169,1347,4,11.32
27430,21170,3764,3,12.71
27431,21171,3202,1,14.11
27432,21171,167,3,18
27433,21172,9758,3,15.69
27434,21173,599,1,23.49
27436,21175,5073,1,10.26
27437,21176,4431,1,9.74
27438,21177,422,1,23.59
27439,21178,1042,1,11.35
27440,21179,9463,1,10.93
27441,21180,347,1,11.65
27442,21181,37,1,15.42
27443,21182,2254,2,11.09
27445,21184,1019,1,10.59
27446,21184,5041,1,11.85
27447,21185,170,1,10.22
27448,21186,986,1,19.63
27452,21189,804,1,11.4
27453,21190,1619,1,19.28
27454,21191,1250,1,22.42
27455,21192,3,1,12.25
27456,21193,65,1,22.46
27457,21194,1484,1,23.12
27458,21195,6078,2,10.19
27459,21195,3464,1,11.49
27460,21195,1423,1,13.02
27461,21196,739,1,9.83
27462,21197,1531,1,20.98
27463,21198,8591,1,16.03
27465,21200,5861,1,9.97
27467,21202,1031,1,24.55
27468,21203,5258,1,18.77
27469,21203,8041,3,15.35
27470,21204,130,1,18.45
27472,21206,732,1,18.39
27473,21206,5439,3,18.58
27476,21208,672,1,22.04
27477,21209,2624,1,10.05
27478,21210,65,1,22.46
27479,21210,5861,1,9.97
27480,21211,628,3,19.53
27481,21212,2902,1,17.15
27482,21213,2673,2,11.77
27483,21214,1676,1,12.68
27485,21216,5470,3,12.39
27486,21217,7635,1,22.84
27487,21218,503,1,13.65
27488,21219,6087,4,12.26
27489,21220,483,1,18.25
27490,21220,1343,1,21.67
27491,21221,2821,1,16.54
27492,21222,2041,1,20.74
27493,21223,9085,1,22.11
27494,21224,6251,1,22.22
27495,21225,1014,1,14.07
27496,21226,8630,1,9.25
27497,21227,4282,3,12.6
27498,21228,794,2,15.04
27499,21229,56,1,22.99
27500,21229,1645,1,17.9
27501,21230,342,1,15.6
27502,21230,2646,1,9.35
27503,21231,2553,1,22.33
27504,21232,9317,1,24.8
27506,21234,19,4,23.81
27507,21235,8829,1,12.01
27508,21235,1900,2,21.14
27509,21236,2457,1,13.95
27510,21237,1343,1,21.67
27511,21238,4641,1,18.61
27512,21239,3359,2,21.78
27513,21240,5858,1,12.53
27514,21240,5470,3,12.39
27515,21241,3529,1,13.28
27516,21242,3363,1,24.84
27517,21242,7991,1,15.4
27518,21243,691,1,17.82
27519,21243,3600,1,23.03
27520,21244,1620,1,22.26
27521,21245,9085,1,22.11
27522,21246,9923,1,22.95
27523,21247,5861,1,9.97
27524,21247,2500,1,9.01
27525,21248,1687,3,24.75
27526,21249,5,1,21.61
27527,21250,7748,6,18.21
27528,21251,6509,2,10.58
27529,21252,6727,1,14.99
27530,21253,2021,1,20.08
27531,21254,3200,1,17.24
27532,21254,1124,1,15.07
27533,21254,167,1,18
27534,21254,4515,1,16.57
27535,21254,2881,1,11.94
27536,21255,1261,1,9.01
27537,21256,1124,1,15.07
27538,21257,88,1,18.23
27539,21258,189,1,21.47
27540,21259,1490,1,13.4
27541,21260,5884,1,10.75
27542,21260,5332,1,24.82
27543,21261,1208,1,13.27
27544,21262,1619,1,19.28
27547,21265,1261,1,9.01
27548,21266,5655,1,15.26
27549,21267,8976,1,23.21
27550,21267,9972,1,22.11
27551,21268,2704,1,18.43
27552,21269,1885,2,10.46
27553,21270,8591,1,16.03
27554,21271,2045,2,21.02
27555,21271,3383,1,21.14
27556,21272,5655,1,15.26
27557,21272,358,1,14.57
27558,21273,609,1,22.91
27559,21273,834,1,12.47
27560,21274,8432,1,24.03
27561,21275,2646,3,9.35
27562,21276,145,1,24.94
27563,21277,362,1,10.18
27564,21277,739,1,9.83
27565,21278,193,1,13.93
27566,21278,1060,1,9.39
27567,21279,9430,2,19.5
27568,21279,7338,1,16.54
27571,21282,4877,1,24.63
27572,21282,200,1,19.97
27573,21283,3200,1,17.24
27576,21285,3362,1,11.26
27577,21285,4160,1,11.21
27578,21286,6334,1,21.16
27579,21287,297,1,11.82
27580,21288,8155,1,19.93
27581,21288,196,2,23.3
27582,21289,2860,1,17.24
27583,21290,1342,1,15.62
27584,21290,1732,3,15.29
27585,21290,804,1,11.4
27586,21291,1060,1,9.39
27587,21291,2109,1,24.26
27588,21292,1768,1,22.63
27589,21292,6214,1,15.46
27590,21293,1339,1,20.57
27591,21294,176,2,12.36
27592,21294,4162,1,15.85
27593,21295,1576,1,14.93
27594,21296,2552,1,15.98
27595,21297,12,1,12.63
27596,21298,1105,1,22.09
27597,21299,127,1,19.1
27598,21300,5812,1,22.41
27599,21301,1914,2,21.99
27600,21302,1089,1,24.83
27601,21302,5884,1,10.75
27602,21303,2271,1,19.58
27603,21304,9400,1,24.77
27604,21305,900,1,16.3
27605,21305,442,1,19.21
27606,21306,7838,1,13.26
27607,21307,4088,1,16.1
27608,21308,4457,1,23.06
27609,21309,6417,1,24.62
27610,21310,5470,1,12.39
27611,21310,9463,1,10.93
27612,21311,6214,1,15.46
27613,21312,964,3,21.01
27614,21313,277,1,24.41
27615,21314,5508,1,16.43
27616,21315,1074,1,24.33
27617,21316,127,1,19.1
27618,21317,2098,1,21.05
27619,21318,2794,1,23.49
27620,21319,1223,1,10.49
27622,21321,1353,1,9.05
27623,21322,4885,1,16.16
27625,21324,88,1,18.23
27626,21325,5330,1,11.74
27627,21326,894,1,22.46
27629,21328,3255,1,19.63
27630,21328,26,1,21.85
27631,21329,1531,2,20.98
27632,21329,6499,1,21.28
27633,21329,2011,1,16.07
27634,21330,1031,1,24.55
27635,21331,2457,1,13.95
27636,21332,7006,1,18.94
27637,21333,8563,1,24.01
27638,21334,2821,3,16.54
27639,21334,773,1,22.24
27640,21335,2196,1,14.04
27641,21336,3127,1,10.13
27642,21336,958,3,12.37
27643,21337,6417,1,24.62
27644,21338,474,1,9.52
27645,21338,1741,1,14.36
27646,21338,155,1,19.08
27647,21339,5,1,21.61
27648,21339,2501,1,16.5
27649,21340,5118,1,15.07
27650,21340,1236,3,24.03
27651,21341,9360,1,19.49
27652,21342,1343,1,21.67
27653,21343,5303,1,18.99
27654,21344,2512,1,11.51
27655,21345,483,1,18.25
27656,21346,9463,1,10.93
27657,21346,3978,1,24.82
27658,21347,243,1,15.7
27659,21348,353,1,14.96
27660,21349,2422,1,21.64
27661,21350,1014,1,14.07
27662,21351,2860,1,17.24
27663,21352,623,1,13.63
27664,21352,3000,3,22.34
27665,21353,2553,1,22.33
27666,21353,1208,1,13.27
27667,21354,3255,1,19.63
27668,21355,167,1,18
27670,21357,1704,1,23.98
27671,21358,5330,2,11.74
27672,21359,1704,1,23.98
27675,21361,5508,2,16.43
27676,21361,2536,3,21.59
27677,21362,170,1,10.22
27678,21363,1343,1,21.67
27679,21364,4240,4,15.95
27680,21365,8359,1,9.3
27681,21366,2677,1,19.7
27682,21367,6314,1,18.84
27683,21368,405,1,13.26
27684,21368,1687,1,24.75
27686,21370,2944,1,17.72
27687,21371,5568,1,12.31
27688,21371,73,3,18.5
27689,21372,297,1,11.82
27690,21373,6530,1,17.96
27691,21373,196,1,23.3
27692,21373,1704,1,23.98
27693,21374,3061,1,19.39
27694,21375,2957,1,23.33
27695,21376,8563,1,24.01
27696,21376,3641,1,24.5
27697,21377,4457,1,23.06
27698,21378,6212,1,22.78
27699,21378,236,4,24.3
27700,21378,3000,1,22.34
27701,21379,3594,1,19.29
