date,ad_channel,impressions,clicks,ad_spend,country
2021-09-06,facebook,301,301,221.23,Brazil
2021-09-06,google,181,181,47.76,China
2021-09-06,google,163,163,51.77,US
2021-09-06,instagram,861,861,522.72,US
2021-09-07,google,187,187,43.73,UK
2021-09-07,google,195,195,38.4,US
2021-09-07,instagram,498,498,189.67,India
2021-09-07,instagram,912,912,449.94,US
2021-09-08,facebook,324,324,191.22,Argentina
2021-09-08,google,191,191,46.89,Brazil
2021-09-08,instagram,477,477,240.4,Argentina
2021-09-08,instagram,392,392,198.49,Germany
2021-09-08,instagram,465,465,251.45,US
2021-09-09,facebook,292,292,211.85,China
2021-09-09,facebook,304,304,213.72,Germany
2021-09-09,facebook,307,307,161.23,US
2021-09-09,instagram,388,388,176.46,US
2021-09-10,instagram,742,742,474.2,Brazil
2021-09-10,instagram,417,417,240.4,China
2021-09-10,instagram,345,345,224.96,Sweden
2021-09-11,facebook,295,295,164.98,China
2021-09-11,facebook,252,252,178.09,France
2021-09-11,google,201,201,46.89,China
2021-09-12,google,165,165,51.32,Canada
2021-09-12,google,137,137,46.43,US
2021-09-12,instagram,452,452,253.64,India
2021-09-12,instagram,465,465,251.45,US
2021-09-13,google,198,198,44.18,India
2021-09-13,google,160,160,41.96,US
2021-09-13,instagram,362,362,189.67,US
2021-09-14,facebook,278,278,185.59,US
2021-09-14,instagram,490,490,176.46,Danmark
2021-09-14,instagram,507,507,220.57,France
2021-09-14,instagram,448,448,235.99,Sweden
2021-09-15,facebook,240,240,157.48,Brazil
2021-09-15,instagram,384,384,244.82,Canada
2021-09-16,instagram,980,980,458.76,China
2021-09-16,instagram,371,371,240.4,Germany
2021-09-16,instagram,899,899,405.82,US
2021-09-17,facebook,321,321,161.23,US
2021-09-17,google,156,156,35.7,US
2021-09-17,instagram,353,353,258.06,Brazil
2021-09-17,instagram,435,435,185.28,Sweden
2021-09-18,google,142,142,50.43,US
2021-09-19,facebook,319,319,187.47,Brazil
2021-09-19,google,178,178,50.0,France
2021-09-19,instagram,430,430,211.74,China
2021-09-19,instagram,477,477,198.49,India
2021-09-20,instagram,461,461,242.6,Spain
2021-09-22,facebook,290,290,157.48,Spain
2021-09-22,google,345,345,93.74,China
2021-09-22,google,159,159,48.66,US
2021-09-22,instagram,494,494,187.47,Canada
2021-09-22,instagram,358,358,196.29,France
2021-09-22,instagram,878,878,494.05,India
2021-09-22,instagram,397,397,227.17,Sweden
2021-09-22,instagram,430,430,251.45,US
2021-09-23,facebook,284,284,217.46,France
2021-09-23,facebook,249,249,163.09,US
2021-09-23,google,150,150,42.41,US
2021-09-23,instagram,913,913,410.24,India
2021-09-24,facebook,319,319,204.33,China
2021-09-24,google,153,153,52.23,China
2021-09-24,google,174,174,45.54,France
2021-09-25,instagram,362,362,227.17,China
2021-09-26,facebook,310,310,178.09,India
2021-09-26,facebook,281,281,155.6,UK
2021-09-26,facebook,290,290,151.87,US
2021-09-27,instagram,490,490,178.65,Brazil
2021-09-27,instagram,465,465,238.2,US
2021-09-28,facebook,292,292,223.08,US
2021-09-28,instagram,400,400,218.35,Germany
2021-09-28,instagram,485,485,224.96,Sweden
2021-09-29,google,146,146,47.31,UK
2021-09-29,instagram,397,397,242.6,China
2021-09-29,instagram,345,345,202.91,UK
2021-09-30,facebook,643,643,414.32,India
2021-09-30,instagram,340,340,258.06,UK
2021-10-01,google,145,145,44.18,Brazil
2021-10-01,google,160,160,37.94,US
2021-10-01,instagram,397,397,222.77,Germany
2021-10-02,facebook,609,609,341.19,UK
2021-10-02,facebook,258,258,178.09,US
2021-10-03,facebook,246,246,196.83,Canada
2021-10-03,google,152,152,52.67,Brazil
2021-10-03,google,191,191,36.18,China
2021-10-03,instagram,507,507,220.57,Germany
2021-10-04,google,153,153,50.43,US
2021-10-04,instagram,392,392,253.64,US
2021-10-05,facebook,252,252,215.58,Argentina
2021-10-05,google,184,184,45.54,Germany
2021-10-05,google,174,174,52.67,Sweden
2021-10-05,google,178,178,37.94,US
2021-10-05,instagram,456,456,262.46,India
2021-10-05,instagram,349,349,202.91,Spain
2021-10-05,instagram,404,404,194.09,US
2021-10-06,instagram,353,353,207.33,India
2021-10-06,instagram,358,358,220.57,US
2021-10-07,facebook,304,304,174.35,Sweden
2021-10-07,facebook,336,336,164.98,US
2021-10-07,google,162,162,37.49,Argentina
2021-10-07,google,147,147,51.77,China
2021-10-07,instagram,345,345,194.09,Brazil
2021-10-07,instagram,353,353,200.71,India
2021-10-08,google,179,179,45.54,India
2021-10-08,instagram,472,472,205.1,France
2021-10-09,facebook,290,290,155.6,China
2021-10-09,facebook,336,336,149.98,Danmark
2021-10-09,instagram,742,742,456.55,Brazil
2021-10-09,instagram,362,362,207.33,UK
2021-10-09,instagram,507,507,191.89,US
2021-10-10,facebook,287,287,191.22,Argentina
2021-10-10,google,150,150,53.12,US
2021-10-10,instagram,408,408,183.06,India
2021-10-10,instagram,461,461,198.49,US
2021-10-11,facebook,319,319,204.33,Danmark
2021-10-11,instagram,448,448,247.03,Argentina
2021-10-12,facebook,611,611,404.94,China
2021-10-12,instagram,503,503,189.67,Argentina
2021-10-13,facebook,292,292,174.35,Brazil
2021-10-13,facebook,232,232,209.97,China
2021-10-13,google,188,188,47.76,US
2021-10-13,instagram,388,388,253.64,France
2021-10-14,facebook,307,307,219.34,China
2021-10-14,facebook,319,319,157.48,US
2021-10-14,google,159,159,50.0,Canada
2021-10-14,google,174,174,38.4,China
2021-10-14,instagram,404,404,262.46,US
2021-10-15,facebook,327,327,196.83,Argentina
2021-10-15,google,184,184,40.18,India
2021-10-15,instagram,417,417,231.59,Canada
2021-10-15,instagram,507,507,229.38,China
2021-10-15,instagram,375,375,205.1,India
2021-10-15,instagram,435,435,235.99,US
2021-10-16,facebook,278,278,200.59,US
2021-10-16,google,137,137,36.18,China
2021-10-16,instagram,870,870,438.92,China
2021-10-16,instagram,490,490,183.06,US
2021-10-17,facebook,240,240,151.87,Brazil
2021-10-17,facebook,333,333,221.23,China
2021-10-17,facebook,321,321,213.72,Germany
2021-10-17,facebook,232,232,223.08,US
2021-10-18,facebook,249,249,189.36,Spain
2021-10-18,google,145,145,40.62,US
2021-10-19,facebook,232,232,217.46,Canada
2021-10-19,facebook,261,261,208.09,Germany
2021-10-19,facebook,249,249,170.6,Sweden
2021-10-19,google,169,169,46.43,US
2021-10-19,instagram,469,469,205.1,France
2021-10-19,instagram,345,345,216.15,Germany
2021-10-19,instagram,507,507,235.99,US
2021-10-20,facebook,307,307,194.97,Brazil
2021-10-20,facebook,319,319,194.97,US
2021-10-20,instagram,371,371,187.47,China
2021-10-20,instagram,503,503,198.49,Germany
2021-10-21,instagram,477,477,251.45,UK
2021-10-22,facebook,284,284,166.85,China
2021-10-22,facebook,336,336,209.97,Spain
2021-10-22,facebook,298,298,204.33,US
2021-10-22,google,155,155,50.0,Canada
2021-10-23,facebook,275,275,179.98,Danmark
2021-10-23,facebook,614,614,431.19,US
2021-10-23,instagram,397,397,253.64,Germany
2021-10-24,facebook,330,330,149.98,France
2021-10-24,facebook,278,278,157.48,US
2021-10-24,google,195,195,46.43,UK
2021-10-24,instagram,404,404,255.85,UK
2021-10-25,facebook,304,304,198.72,China
2021-10-25,facebook,290,290,157.48,France
2021-10-25,google,159,159,51.77,Canada
2021-10-25,google,137,137,40.62,Sweden
2021-10-25,instagram,485,485,213.95,India
2021-10-25,instagram,854,854,463.16,US
2021-10-26,facebook,606,606,301.84,Argentina
2021-10-26,facebook,336,336,208.09,Danmark
2021-10-26,facebook,333,333,191.22,India
2021-10-26,instagram,503,503,178.65,Argentina
2021-10-26,instagram,408,408,227.17,Germany
2021-10-26,instagram,340,340,238.2,US
2021-10-27,facebook,301,301,194.97,Argentina
2021-10-27,instagram,397,397,260.26,Danmark
2021-10-27,instagram,426,426,205.1,US
2021-10-28,facebook,278,278,206.22,India
2021-10-28,facebook,234,234,161.23,Spain
2021-10-28,facebook,591,591,408.7,US
2021-10-28,instagram,408,408,255.85,US
2021-10-30,google,160,160,51.77,Germany
2021-10-30,instagram,465,465,242.6,US
2021-10-31,facebook,316,316,176.23,UK
2021-11-01,google,156,156,36.18,China
2021-11-01,instagram,481,481,251.45,Germany
2021-11-01,instagram,404,404,251.45,India
2021-11-01,instagram,392,392,176.46,US
2021-11-02,google,145,145,50.43,Argentina
2021-11-02,google,174,174,47.31,Danmark
2021-11-02,instagram,439,439,262.46,Germany
2021-11-02,instagram,417,417,227.17,India
2021-11-03,facebook,232,232,217.46,China
2021-11-03,facebook,261,261,155.6,France
2021-11-03,facebook,266,266,191.22,UK
2021-11-03,google,178,178,36.18,China
2021-11-03,instagram,494,494,244.82,Canada
2021-11-04,facebook,472,472,329.95,Germany
2021-11-05,facebook,287,287,151.87,Brazil
2021-11-05,facebook,301,301,164.98,Germany
2021-11-05,facebook,278,278,217.46,India
2021-11-05,instagram,392,392,227.17,Argentina
2021-11-05,instagram,507,507,249.23,Sweden
2021-11-06,facebook,304,304,189.36,Germany
2021-11-06,google,159,159,37.49,India
2021-11-07,google,171,171,37.05,US
2021-11-07,instagram,366,366,255.85,China
2021-11-07,instagram,461,461,224.96,France
2021-11-08,facebook,304,304,209.97,Argentina
2021-11-08,google,153,153,42.41,Spain
2021-11-09,facebook,316,316,209.97,UK
2021-11-09,google,188,188,41.07,UK
2021-11-09,instagram,481,481,242.6,Danmark
2021-11-09,instagram,469,469,178.65,Germany
2021-11-09,instagram,465,465,262.46,UK
2021-11-10,facebook,324,324,215.58,France
2021-11-10,instagram,379,379,229.38,China
2021-11-10,instagram,477,477,185.28,India
2021-11-11,google,188,188,39.72,US
2021-11-11,instagram,388,388,262.46,Brazil
2021-11-12,facebook,298,298,164.98,Brazil
2021-11-12,facebook,269,269,161.23,UK
2021-11-12,facebook,342,342,185.59,US
2021-11-12,google,150,150,40.62,Brazil
2021-11-12,google,179,179,44.18,India
2021-11-12,instagram,472,472,216.15,India
2021-11-12,instagram,371,371,211.74,Sweden
2021-11-13,facebook,304,304,179.98,France
2021-11-13,facebook,278,278,202.48,US
2021-11-13,google,188,188,51.77,UK
2021-11-14,google,197,197,46.89,Brazil
2021-11-14,instagram,345,345,202.91,US
2021-11-15,instagram,366,366,211.74,France
2021-11-16,instagram,408,408,176.46,Brazil
2021-11-16,instagram,503,503,224.96,China
2021-11-16,instagram,392,392,185.28,Germany
2021-11-16,instagram,485,485,233.78,Sweden
2021-11-16,instagram,788,788,414.64,US
2021-11-17,facebook,339,339,157.48,UK
2021-11-17,google,184,184,38.81,Canada
2021-11-18,instagram,397,397,410.29,China
2021-11-18,instagram,435,435,390.96,US
2021-11-19,facebook,234,234,384.94,Danmark
2021-11-19,facebook,261,261,322.43,France
2021-11-19,facebook,330,330,312.55,US
2021-11-19,instagram,485,485,321.26,Argentina
2021-11-19,instagram,465,465,317.41,France
2021-11-20,facebook,304,304,279.67,Danmark
2021-11-20,instagram,417,417,445.15,US
2021-11-21,facebook,261,261,338.86,UK
2021-11-22,facebook,571,571,651.46,India
2021-11-22,facebook,272,272,276.36,US
2021-11-22,instagram,461,461,425.78,Germany
2021-11-22,instagram,358,358,421.93,Sweden
2021-11-23,facebook,287,287,348.76,China
2021-11-23,facebook,310,310,276.36,Sweden
2021-11-23,google,172,172,88.51,Brazil
2021-11-23,google,189,189,92.43,Germany
2021-11-23,instagram,465,465,321.26,Brazil
2021-11-24,facebook,310,310,381.67,Brazil
2021-11-24,facebook,284,284,358.61,Danmark
2021-11-24,facebook,295,295,381.67,UK
2021-11-24,instagram,400,400,437.39,Argentina
2021-11-24,instagram,785,785,828.35,China
2021-11-24,instagram,469,469,371.57,Danmark
2021-11-25,facebook,240,240,292.84,China
2021-11-25,facebook,336,336,312.55,US
2021-11-25,google,203,203,80.72,India
2021-11-25,google,187,187,78.33,US
2021-11-25,instagram,408,408,383.2,India
2021-11-26,facebook,290,290,335.58,Brazil
2021-11-26,facebook,327,327,266.52,China
2021-11-26,facebook,255,255,384.94,India
2021-11-26,instagram,388,388,344.48,China
2021-11-27,facebook,252,252,315.87,US
2021-11-27,instagram,375,375,445.15,Argentina
2021-11-27,instagram,469,469,356.1,China
2021-11-27,instagram,345,345,332.88,India
2021-11-27,instagram,408,408,390.96,UK
2021-11-27,instagram,371,371,406.44,US
2021-11-28,google,201,201,70.51,India
2021-11-29,facebook,342,342,329.02,Germany
2021-11-29,facebook,278,278,335.58,US
2021-11-29,instagram,392,392,344.48,India
2021-11-29,instagram,485,485,387.1,US
2021-11-30,facebook,339,339,342.17,Danmark
2021-11-30,google,189,189,86.2,China
2021-11-30,instagram,465,465,449.0,China
2021-12-01,facebook,258,258,345.45,Spain
2021-12-01,google,165,165,74.43,US
2021-12-02,instagram,469,469,282.87,Canada
2021-12-02,instagram,490,490,351.35,Sweden
2021-12-02,instagram,408,408,238.22,US
2021-12-03,facebook,290,290,283.46,Argentina
2021-12-03,facebook,281,281,280.92,Germany
2021-12-03,instagram,485,485,345.4,India
2021-12-04,facebook,258,258,202.47,Canada
2021-12-04,facebook,339,339,212.6,US
2021-12-04,google,175,175,49.4,US
2021-12-04,instagram,443,443,294.77,France
2021-12-05,instagram,384,384,259.05,China
2021-12-06,facebook,249,249,273.35,China
2021-12-06,google,139,139,51.22,India
2021-12-06,instagram,417,417,294.77,Danmark
2021-12-06,instagram,485,485,321.57,Spain
2021-12-06,instagram,375,375,279.9,UK
2021-12-07,facebook,336,336,283.46,Argentina
2021-12-07,facebook,327,327,270.8,Canada
2021-12-07,facebook,336,336,296.11,UK
2021-12-07,facebook,252,252,296.11,US
2021-12-07,google,139,139,70.51,India
2021-12-07,instagram,362,362,333.49,Danmark
2021-12-07,instagram,456,456,297.77,Sweden
2021-12-08,google,155,155,48.84,India
2021-12-08,google,188,188,71.1,US
2021-12-08,instagram,477,477,288.83,Argentina
2021-12-08,instagram,832,832,565.73,US
2021-12-09,facebook,327,327,215.15,China
2021-12-09,instagram,371,371,294.77,Danmark
2021-12-09,instagram,366,366,259.05,India
2021-12-10,facebook,330,330,202.47,UK
2021-12-10,instagram,384,384,300.74,US
2021-12-11,facebook,342,342,215.15,UK
2021-12-11,google,184,184,70.51,China
2021-12-11,instagram,371,371,306.68,Danmark
2021-12-12,facebook,275,275,293.57,France
2021-12-12,instagram,477,477,291.8,Brazil
2021-12-13,facebook,307,307,258.15,China
2021-12-13,google,188,188,57.86,India
2021-12-13,instagram,494,494,267.96,US
2021-12-14,facebook,258,258,232.83,Canada
2021-12-14,facebook,319,319,237.91,UK
2021-12-14,instagram,494,494,315.6,Argentina
2021-12-14,instagram,771,771,583.6,Germany
2021-12-15,facebook,310,310,202.47,China
2021-12-15,facebook,313,313,210.06,UK
2021-12-15,facebook,333,333,205.02,US
2021-12-15,instagram,358,358,321.57,UK
2021-12-16,facebook,313,313,280.92,Germany
2021-12-16,facebook,304,304,222.72,US
2021-12-16,instagram,507,507,300.74,Germany
2021-12-16,instagram,494,494,297.77,US
2021-12-17,facebook,301,301,291.03,China
2021-12-17,facebook,240,240,258.15,India
2021-12-18,google,187,187,70.51,India
2021-12-18,instagram,340,340,345.4,Brazil
2021-12-18,instagram,481,481,312.65,Spain
2021-12-18,instagram,443,443,351.35,US
2021-12-20,instagram,452,452,324.54,India
2021-12-20,instagram,472,472,264.99,Sweden
2021-12-20,instagram,465,465,267.96,US
2021-12-21,facebook,234,234,280.92,Spain
2021-12-21,instagram,353,353,324.54,Brazil
2021-12-21,instagram,461,461,327.51,UK
2021-12-22,facebook,319,319,202.47,China
2021-12-22,instagram,358,358,244.16,China
2021-12-22,instagram,345,345,270.96,Sweden
2021-12-22,instagram,755,755,586.58,US
2021-12-23,instagram,362,362,297.77,France
2021-12-23,instagram,490,490,324.54,US
2021-12-24,facebook,310,310,222.72,France
2021-12-24,facebook,232,232,235.37,India
2021-12-24,instagram,456,456,270.96,China
2021-12-24,instagram,404,404,339.46,Germany
2021-12-25,facebook,237,237,283.46,China
2021-12-25,instagram,452,452,303.7,Brazil
2021-12-25,instagram,345,345,285.85,UK
2021-12-26,facebook,310,310,273.35,China
2021-12-26,facebook,278,278,293.57,US
2021-12-27,google,156,156,62.68,China
2021-12-27,instagram,490,490,339.46,US
2021-12-28,facebook,234,234,202.47,Danmark
2021-12-28,google,160,160,49.4,India
2021-12-28,instagram,758,758,610.38,China
2021-12-29,facebook,324,324,212.6,US
2021-12-29,instagram,461,461,294.77,China
2021-12-29,instagram,810,810,640.17,US
2021-12-30,instagram,452,452,297.77,UK
2021-12-31,facebook,310,310,291.03,Danmark
2021-12-31,google,188,188,68.69,US
2021-12-31,instagram,485,485,244.16,China
2021-12-31,instagram,461,461,306.68,UK
2022-01-01,facebook,290,290,222.72,India
2022-01-01,facebook,321,321,212.6,Spain
2022-01-02,facebook,330,330,275.85,Canada
2022-01-03,facebook,290,290,235.37,India
2022-01-03,facebook,269,269,240.42,US
2022-01-03,instagram,477,477,241.18,China
2022-01-04,facebook,284,284,248.02,China
2022-01-04,google,147,147,62.09,Argentina
2022-01-04,instagram,362,362,241.18,Brazil
2022-01-04,instagram,694,694,568.7,India
2022-01-04,instagram,340,340,244.16,UK
2022-01-05,facebook,278,278,250.55,US
2022-01-06,facebook,640,640,432.77,US
2022-01-06,google,145,145,48.84,US
2022-01-07,facebook,339,339,275.85,Argentina
2022-01-07,google,336,336,125.33,China
2022-01-07,google,192,192,53.62,Germany
2022-01-07,google,163,163,58.47,India
2022-01-08,google,184,184,54.84,UK
2022-01-08,instagram,494,494,285.85,China
2022-01-08,instagram,448,448,264.99,Germany
2022-01-09,facebook,345,345,291.03,China
2022-01-09,facebook,255,255,278.4,Danmark
2022-01-09,facebook,304,304,268.27,Germany
2022-01-09,facebook,316,316,210.06,US
2022-01-09,instagram,340,340,336.46,US
2022-01-10,google,197,197,48.84,Brazil
2022-01-10,google,162,162,65.07,Sweden
2022-01-10,instagram,358,358,267.96,China
2022-01-10,instagram,417,417,279.9,Spain
2022-01-11,facebook,620,620,554.26,Germany
2022-01-11,facebook,263,263,270.8,US
2022-01-11,google,369,369,111.48,China
2022-01-11,instagram,353,353,315.6,France
2022-01-11,instagram,345,345,342.41,Spain
2022-01-11,instagram,379,379,303.7,Sweden
2022-01-11,instagram,371,371,291.8,US
2022-01-12,facebook,287,287,230.31,China
2022-01-12,instagram,358,358,297.77,China
2022-01-12,instagram,891,891,556.79,US
2022-01-13,facebook,542,542,566.93,UK
2022-01-13,facebook,266,266,240.42,US
2022-01-14,facebook,342,342,237.91,Danmark
2022-01-14,facebook,266,266,288.52,India
2022-01-14,google,160,160,71.71,US
2022-01-14,instagram,345,345,294.77,Canada
2022-01-14,instagram,465,465,273.93,China
2022-01-14,instagram,349,349,324.54,US
2022-01-15,instagram,375,375,336.46,Canada
2022-01-16,facebook,232,232,301.16,Canada
2022-01-16,facebook,278,278,242.97,India
2022-01-16,google,143,143,61.48,India
2022-01-18,facebook,316,316,235.37,Germany
2022-01-19,instagram,481,481,318.59,India
2022-01-19,instagram,461,461,270.96,UK
2022-01-20,facebook,321,321,255.64,India
2022-01-20,google,189,189,56.65,India
2022-01-20,instagram,362,362,312.65,Sweden
2022-01-20,instagram,345,345,238.22,US
2022-01-21,facebook,310,310,258.15,Spain
2022-01-21,instagram,472,472,285.85,Argentina
2022-01-21,instagram,498,498,238.22,Canada
2022-01-21,instagram,340,340,285.85,China
2022-01-22,google,197,197,66.89,Brazil
2022-01-22,google,155,155,63.3,UK
2022-01-22,google,156,156,63.3,US
2022-01-23,facebook,324,324,273.35,Germany
2022-01-23,instagram,448,448,262.02,China
2022-01-23,instagram,349,349,285.85,US
2022-01-24,instagram,384,384,306.68,Danmark
2022-01-25,facebook,269,269,248.02,US
2022-01-25,instagram,477,477,247.13,Germany
2022-01-26,facebook,324,324,298.66,Argentina
2022-01-26,facebook,321,321,210.06,Brazil
2022-01-26,facebook,298,298,296.11,Danmark
2022-01-26,facebook,316,316,275.85,US
2022-01-26,google,162,162,60.25,Danmark
2022-01-28,google,200,200,48.84,Brazil
2022-01-28,google,195,195,66.89,China
2022-01-29,facebook,574,574,516.29,US
2022-01-29,google,188,188,61.48,China
2022-01-30,facebook,258,258,273.35,France
2022-01-30,google,169,169,50.61,China
2022-01-30,instagram,366,366,279.9,China
2022-01-30,instagram,874,874,649.11,France
2022-01-30,instagram,404,404,262.02,UK
2022-01-31,facebook,252,252,296.11,India
2022-01-31,facebook,284,284,235.37,Spain
2022-01-31,instagram,366,366,270.96,Brazil
2022-01-31,instagram,400,400,259.05,Canada
2022-01-31,instagram,362,362,294.77,India
2022-01-31,instagram,430,430,297.77,US
2022-02-01,facebook,269,269,288.52,China
2022-02-01,instagram,435,435,253.08,Brazil
2022-02-02,instagram,498,498,309.66,India
2022-02-03,facebook,237,237,230.31,US
2022-02-03,google,137,137,65.07,India
2022-02-03,instagram,771,771,592.54,Danmark
2022-02-03,instagram,452,452,312.65,US
2022-02-04,facebook,327,327,205.02,China
2022-02-04,facebook,324,324,245.48,US
2022-02-04,instagram,839,839,577.62,India
2022-02-05,facebook,275,275,232.83,Danmark
2022-02-05,google,160,160,48.2,Canada
2022-02-05,google,160,160,49.4,Spain
2022-02-05,instagram,443,443,244.16,Germany
2022-02-05,instagram,379,379,351.35,US
2022-02-06,facebook,571,571,468.23,Brazil
2022-02-06,instagram,353,353,327.51,US
2022-02-07,google,198,198,60.86,India
2022-02-07,instagram,836,836,527.01,Canada
2022-02-07,instagram,448,448,306.68,US
2022-02-08,facebook,304,304,273.35,US
2022-02-08,instagram,870,870,568.7,UK
2022-02-09,google,179,179,56.03,US
2022-02-09,instagram,490,490,285.85,Brazil
2022-02-10,facebook,313,313,215.15,India
2022-02-10,facebook,272,272,220.17,US
2022-02-10,google,187,187,60.25,US
2022-02-10,instagram,384,384,273.93,Brazil
2022-02-10,instagram,507,507,315.6,China
2022-02-10,instagram,417,417,309.66,Germany
2022-02-10,instagram,426,426,312.65,Spain
2022-02-10,instagram,430,430,306.68,US
2022-02-11,facebook,327,327,291.03,US
2022-02-11,google,139,139,53.62,Canada
2022-02-12,facebook,243,243,217.66,China
2022-02-12,google,188,188,55.44,India
2022-02-12,instagram,426,426,315.6,China
2022-02-12,instagram,435,435,324.54,India
2022-02-13,facebook,284,284,202.47,India
2022-02-13,instagram,392,392,321.57,Danmark
2022-02-14,facebook,301,301,258.15,UK
2022-02-14,google,205,205,48.84,France
2022-02-14,instagram,362,362,306.68,US
2022-02-15,facebook,330,330,248.02,Canada
2022-02-15,google,153,153,69.28,US
2022-02-15,instagram,349,349,315.6,India
2022-02-16,google,156,156,70.51,Canada
2022-02-16,instagram,358,358,336.46,Brazil
2022-02-16,instagram,472,472,244.16,UK
2022-02-16,instagram,806,806,663.98,US
2022-02-17,facebook,345,345,296.11,Sweden
2022-02-17,facebook,307,307,260.66,US
2022-02-17,instagram,392,392,318.59,China
2022-02-17,instagram,379,379,259.05,India
2022-02-18,facebook,278,278,283.46,Germany
2022-02-19,facebook,345,345,253.08,Brazil
2022-02-19,facebook,232,232,245.48,Germany
2022-02-19,google,205,205,67.5,US
2022-02-20,facebook,237,237,283.46,China
2022-02-20,facebook,290,290,265.72,France
2022-02-20,facebook,316,316,301.16,India
2022-02-20,google,142,142,48.84,France
2022-02-21,instagram,498,498,253.08,Brazil
2022-02-21,instagram,349,349,238.22,Canada
2022-02-21,instagram,362,362,253.08,China
2022-02-21,instagram,852,852,625.27,US
2022-02-22,instagram,413,413,327.51,US
2022-02-23,facebook,272,272,232.83,Canada
2022-02-23,instagram,413,413,291.8,UK
2022-02-23,instagram,413,413,267.96,US
2022-02-24,facebook,243,243,235.37,Germany
2022-02-24,google,152,152,50.02,China
2022-02-24,instagram,452,452,306.68,China
2022-02-24,instagram,448,448,309.66,Danmark
2022-02-24,instagram,832,832,643.15,India
2022-02-25,google,145,145,48.2,Canada
2022-02-25,google,182,182,54.84,US
2022-02-25,instagram,366,366,300.74,US
2022-02-26,facebook,316,316,248.02,China
2022-02-26,facebook,234,234,275.85,US
2022-02-26,google,155,155,58.47,India
2022-02-26,google,200,200,49.4,UK
2022-02-26,instagram,371,371,250.13,Spain
2022-02-26,instagram,353,353,348.38,US
2022-02-27,google,139,139,62.68,Brazil
2022-02-28,facebook,342,342,240.42,India
2022-02-28,instagram,832,832,559.76,US
2022-03-01,facebook,234,234,248.02,Canada
2022-03-01,facebook,319,319,283.46,China
2022-03-01,facebook,269,269,288.52,UK
2022-03-01,google,166,166,60.25,Canada
2022-03-01,instagram,345,345,247.13,Argentina
2022-03-01,instagram,384,384,262.02,France
2022-03-01,instagram,481,481,256.05,Sweden
2022-03-02,facebook,237,237,212.6,Germany
2022-03-02,google,188,188,65.69,China
2022-03-02,google,156,156,62.68,Spain
2022-03-02,instagram,456,456,327.51,Germany
2022-03-03,facebook,258,258,291.03,UK
2022-03-03,google,191,191,66.29,Canada
2022-03-03,google,150,150,60.86,US
2022-03-03,instagram,366,366,238.22,Argentina
2022-03-04,facebook,313,313,240.42,France
2022-03-04,facebook,243,243,227.79,US
2022-03-04,instagram,443,443,259.05,US
2022-03-05,facebook,240,240,222.72,Argentina
2022-03-05,google,137,137,64.48,Germany
2022-03-05,google,139,139,58.47,UK
2022-03-05,instagram,490,490,345.4,China
2022-03-07,google,159,159,66.89,Argentina
2022-03-07,google,139,139,63.3,China
2022-03-07,instagram,384,384,238.22,China
2022-03-08,facebook,327,327,265.72,Brazil
2022-03-08,facebook,321,321,230.31,France
2022-03-08,instagram,345,345,294.77,US
2022-03-09,facebook,304,304,280.92,Sweden
2022-03-09,facebook,310,310,207.52,US
2022-03-10,facebook,261,261,250.55,Sweden
2022-03-10,facebook,342,342,235.37,US
2022-03-10,instagram,490,490,312.65,Brazil
2022-03-11,facebook,316,316,212.6,India
2022-03-11,facebook,255,255,286.0,UK
2022-03-11,instagram,362,362,348.38,Spain
2022-03-11,instagram,358,358,300.74,US
2022-03-12,facebook,243,243,220.17,China
2022-03-12,facebook,237,237,298.66,US
2022-03-13,facebook,290,290,222.72,India
2022-03-13,facebook,269,269,248.02,US
2022-03-13,google,195,195,56.03,France
2022-03-13,instagram,384,384,348.38,Spain
2022-03-13,instagram,485,485,312.65,US
2022-03-14,facebook,298,298,222.72,France
2022-03-14,facebook,281,281,263.21,India
2022-03-14,instagram,426,426,300.74,India
2022-03-15,instagram,379,379,285.85,India
2022-03-15,instagram,430,430,250.13,UK
2022-03-15,instagram,353,353,348.38,US
2022-03-16,google,200,200,55.44,China
2022-03-16,google,191,191,49.4,UK
2022-03-16,instagram,349,349,244.16,Canada
2022-03-16,instagram,400,400,270.96,France
2022-03-16,instagram,503,503,282.87,US
2022-03-17,facebook,667,667,458.11,US
2022-03-17,instagram,358,358,291.8,Argentina
2022-03-17,instagram,388,388,288.83,India
2022-03-18,facebook,498,498,589.19,Canada
2022-03-18,facebook,327,327,258.17,US
2022-03-18,instagram,435,435,328.71,Spain
2022-03-18,instagram,465,465,335.88,UK
2022-03-19,facebook,249,249,328.01,China
2022-03-19,facebook,324,324,255.12,India
2022-03-19,google,198,198,81.01,China
2022-03-19,google,191,191,62.88,Germany
2022-03-19,instagram,384,384,310.85,India
2022-03-19,instagram,490,490,289.41,Sweden
2022-03-20,facebook,307,307,246.02,Danmark
2022-03-20,instagram,408,408,385.88,China
2022-03-21,google,143,143,65.8,UK
2022-03-21,instagram,439,439,425.2,China
2022-03-21,instagram,379,379,364.43,Germany
2022-03-22,facebook,327,327,246.02,Germany
2022-03-22,facebook,345,345,285.48,India
2022-03-22,facebook,565,565,640.8,US
2022-03-23,google,147,147,59.28,China
2022-03-24,facebook,232,232,297.63,Canada
2022-03-24,facebook,272,272,249.02,UK
2022-03-24,facebook,252,252,297.63,US
2022-03-24,instagram,465,465,414.49,China
